Territorio,TIPO_ALLOGGIO2,Paese di residenza dei clienti,TIME,arrivi,presenze
Italia,HOTELLIKE,Corea del sud,2016-11-01,48683.0,86432.0
Italia,HOTELLIKE,Croazia,2016-11-01,10730.0,24484.0
Italia,HOTELLIKE,Danimarca,2016-11-01,10349.0,31694.0
Italia,HOTELLIKE,Egitto,2016-11-01,4443.0,16733.0
Italia,HOTELLIKE,Estonia,2016-11-01,2258.0,5704.0
Italia,HOTELLIKE,Finlandia,2016-11-01,7538.0,22379.0
Italia,HOTELLIKE,Francia,2016-11-01,132136.0,291260.0
Italia,HOTELLIKE,Germania,2016-11-01,183946.0,588354.0
Italia,HOTELLIKE,Giappone,2016-11-01,60864.0,126246.0
Italia,HOTELLIKE,Grecia,2016-11-01,18965.0,45546.0
Italia,HOTELLIKE,India,2016-11-01,15994.0,43335.0
Italia,HOTELLIKE,Irlanda,2016-11-01,11688.0,33047.0
Italia,HOTELLIKE,Islanda,2016-11-01,668.0,2151.0
Italia,HOTELLIKE,Israele,2016-11-01,18307.0,49301.0
Italia,HOTELLIKE,Italia,2016-11-01,2651601.0,5584499.0
Italia,HOTELLIKE,Lettonia,2016-11-01,2428.0,5491.0
Italia,HOTELLIKE,Lituania,2016-11-01,5382.0,12183.0
Italia,HOTELLIKE,Lussemburgo,2016-11-01,1975.0,5522.0
Italia,HOTELLIKE,Malta,2016-11-01,5275.0,12798.0
Italia,HOTELLIKE,Messico,2016-11-01,13908.0,31195.0
Italia,HOTELLIKE,Norvegia,2016-11-01,8209.0,23934.0
Italia,HOTELLIKE,Nuova Zelanda,2016-11-01,2837.0,7447.0
Italia,HOTELLIKE,Paesi Bassi,2016-11-01,34387.0,81347.0
Italia,HOTELLIKE,"Paesi dell'Africa mediterranea (Libia, Tunisia, Algeria, Marocco)",2016-11-01,11606.0,39519.0
Italia,HOTELLIKE,Paesi esteri,2016-11-01,1871956.0,4587072.0
Italia,HOTELLIKE,Polonia,2016-11-01,29754.0,74689.0
Italia,HOTELLIKE,Portogallo,2016-11-01,14857.0,37976.0
Italia,HOTELLIKE,Regno unito,2016-11-01,106796.0,282052.0
Italia,HOTELLIKE,Romania,2016-11-01,36083.0,102965.0
Italia,HOTELLIKE,Russia,2016-11-01,52496.0,138337.0
Italia,HOTELLIKE,Slovacchia,2016-11-01,4952.0,13336.0
Italia,HOTELLIKE,Slovenia,2016-11-01,8316.0,18084.0
Italia,HOTELLIKE,Spagna,2016-11-01,90381.0,220833.0
Italia,HOTELLIKE,Stati Uniti,2016-11-01,173525.0,433391.0
Italia,HOTELLIKE,Sud Africa,2016-11-01,2880.0,8988.0
Italia,HOTELLIKE,Svezia,2016-11-01,18286.0,52197.0
Italia,HOTELLIKE,Turchia,2016-11-01,25134.0,58495.0
Italia,HOTELLIKE,Ungheria,2016-11-01,13460.0,32580.0
Italia,HOTELLIKE,Venezuela,2016-11-01,2217.0,6031.0
Italia,OTHER,Altri,2016-11-01,1234.0,4937.0
Italia,OTHER,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",2016-11-01,2178.0,11257.0
Italia,OTHER,Altri Paesi dell'Asia,2016-11-01,5609.0,27942.0
Italia,OTHER,Altri Paesi dell'Oceania,2016-11-01,82.0,1263.0
Italia,OTHER,Altri paesi africani,2016-11-01,1323.0,25503.0
Italia,OTHER,Altri paesi europei,2016-11-01,5558.0,30066.0
Italia,OTHER,Argentina,2016-11-01,4324.0,15551.0
Italia,OTHER,Australia,2016-11-01,5423.0,17455.0
Italia,OTHER,Austria,2016-11-01,6122.0,22107.0
Italia,OTHER,Belgio,2016-11-01,5568.0,20361.0
Italia,OTHER,Brasile,2016-11-01,7705.0,24499.0
Italia,OTHER,Bulgaria,2016-11-01,1807.0,6383.0
Italia,OTHER,Canada,2016-11-01,4012.0,14346.0
Italia,OTHER,"Ceca, Repubblica",2016-11-01,2405.0,8600.0
Italia,OTHER,Cina,2016-11-01,6746.0,26457.0
Italia,OTHER,Cipro,2016-11-01,177.0,983.0
Italia,OTHER,Corea del sud,2016-11-01,4603.0,12259.0
Italia,OTHER,Croazia,2016-11-01,1368.0,5234.0
Italia,OTHER,Danimarca,2016-11-01,1425.0,5754.0
Italia,OTHER,Egitto,2016-11-01,504.0,3834.0
Italia,OTHER,Estonia,2016-11-01,479.0,1090.0
Italia,OTHER,Finlandia,2016-11-01,1034.0,3573.0
Italia,OTHER,Francia,2016-11-01,25564.0,84855.0
Italia,OTHER,Germania,2016-11-01,27530.0,151731.0
Italia,OTHER,Giappone,2016-11-01,2927.0,9053.0
Italia,OTHER,Grecia,2016-11-01,2860.0,9497.0
Italia,OTHER,India,2016-11-01,2500.0,11988.0
Italia,OTHER,Irlanda,2016-11-01,2189.0,7952.0
Italia,OTHER,Islanda,2016-11-01,93.0,262.0
Italia,OTHER,Israele,2016-11-01,2662.0,9744.0
Italia,OTHER,Italia,2016-11-01,394429.0,1618288.0
Italia,OTHER,Lettonia,2016-11-01,745.0,1842.0
Italia,OTHER,Lituania,2016-11-01,1418.0,4170.0
Italia,OTHER,Lussemburgo,2016-11-01,264.0,957.0
Italia,OTHER,Malta,2016-11-01,928.0,2719.0
Italia,OTHER,Messico,2016-11-01,2606.0,10112.0
Italia,OTHER,Norvegia,2016-11-01,1165.0,4387.0
Italia,OTHER,Nuova Zelanda,2016-11-01,853.0,2941.0
Italia,OTHER,Paesi Bassi,2016-11-01,5903.0,25605.0
Italia,OTHER,"Paesi dell'Africa mediterranea (Libia, Tunisia, Algeria, Marocco)",2016-11-01,1476.0,11373.0
Italia,OTHER,Paesi esteri,2016-11-01,260944.0,1048852.0
Italia,OTHER,Polonia,2016-11-01,6668.0,27131.0
Italia,OTHER,Portogallo,2016-11-01,2349.0,8511.0
Italia,OTHER,Regno unito,2016-11-01,15744.0,55550.0
Italia,OTHER,Romania,2016-11-01,5299.0,33343.0
Italia,OTHER,Russia,2016-11-01,9201.0,26815.0
Italia,OTHER,Slovacchia,2016-11-01,1114.0,7167.0
Italia,OTHER,Slovenia,2016-11-01,1648.0,5539.0
Italia,OTHER,Spagna,2016-11-01,14322.0,59742.0
Italia,OTHER,Stati Uniti,2016-11-01,26668.0,91359.0
Italia,OTHER,Sud Africa,2016-11-01,460.0,3042.0
Italia,OTHER,Svezia,2016-11-01,2873.0,10040.0
Italia,OTHER,Turchia,2016-11-01,2832.0,11272.0
Italia,OTHER,Ungheria,2016-11-01,2780.0,12029.0
Italia,OTHER,Venezuela,2016-11-01,308.0,1853.0
Italia,HOTELLIKE,Altri,2016-12-01,31175.0,61608.0
Italia,HOTELLIKE,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",2016-12-01,23225.0,66818.0
Italia,HOTELLIKE,Altri Paesi dell'Asia,2016-12-01,72913.0,161376.0
Italia,HOTELLIKE,Altri Paesi dell'Oceania,2016-12-01,1869.0,5309.0
Italia,HOTELLIKE,Altri paesi africani,2016-12-01,10809.0,53001.0
Italia,HOTELLIKE,Altri paesi europei,2016-12-01,47776.0,127166.0
Italia,HOTELLIKE,Argentina,2016-12-01,11617.0,32917.0
Italia,HOTELLIKE,Australia,2016-12-01,25970.0,64761.0
Italia,HOTELLIKE,Austria,2016-12-01,40054.0,97640.0
Italia,HOTELLIKE,Belgio,2016-12-01,27974.0,84822.0
Italia,HOTELLIKE,Brasile,2016-12-01,39523.0,92109.0
Italia,HOTELLIKE,Bulgaria,2016-12-01,8918.0,25997.0
Italia,HOTELLIKE,Canada,2016-12-01,10007.0,27543.0
Italia,HOTELLIKE,"Ceca, Repubblica",2016-12-01,21990.0,84352.0
Italia,HOTELLIKE,Cina,2016-12-01,135051.0,226110.0
Italia,HOTELLIKE,Cipro,2016-12-01,980.0,3132.0
Italia,HOTELLIKE,Corea del sud,2016-12-01,48174.0,84721.0
Italia,HOTELLIKE,Croazia,2016-12-01,12600.0,31175.0
Italia,HOTELLIKE,Danimarca,2016-12-01,7031.0,21038.0
Italia,HOTELLIKE,Egitto,2016-12-01,4383.0,16961.0
Italia,HOTELLIKE,Estonia,2016-12-01,1602.0,6385.0
Italia,HOTELLIKE,Finlandia,2016-12-01,5361.0,17841.0
Italia,HOTELLIKE,Francia,2016-12-01,127821.0,313526.0
Italia,HOTELLIKE,Germania,2016-12-01,204202.0,694851.0
Italia,HOTELLIKE,Giappone,2016-12-01,49292.0,102185.0
Italia,HOTELLIKE,Grecia,2016-12-01,18282.0,47469.0
Italia,HOTELLIKE,India,2016-12-01,14506.0,40754.0
Italia,HOTELLIKE,Irlanda,2016-12-01,7583.0,24000.0
Italia,HOTELLIKE,Islanda,2016-12-01,654.0,2470.0
Italia,HOTELLIKE,Israele,2016-12-01,17108.0,56969.0
Italia,HOTELLIKE,Italia,2016-12-01,3375097.0,7430743.0
Italia,HOTELLIKE,Lettonia,2016-12-01,2353.0,6863.0
Italia,HOTELLIKE,Lituania,2016-12-01,4658.0,12199.0
Italia,HOTELLIKE,Lussemburgo,2016-12-01,2659.0,9452.0
Italia,HOTELLIKE,Malta,2016-12-01,7424.0,20458.0
Italia,HOTELLIKE,Messico,2016-12-01,13227.0,28935.0
Italia,HOTELLIKE,Norvegia,2016-12-01,3959.0,11750.0
Italia,HOTELLIKE,Nuova Zelanda,2016-12-01,2929.0,7348.0
Italia,HOTELLIKE,Paesi Bassi,2016-12-01,27981.0,79957.0
Italia,HOTELLIKE,"Paesi dell'Africa mediterranea (Libia, Tunisia, Algeria, Marocco)",2016-12-01,11285.0,35691.0
Italia,HOTELLIKE,Paesi esteri,2016-12-01,1688745.0,4485595.0
Italia,HOTELLIKE,Polonia,2016-12-01,27834.0,109648.0
Italia,HOTELLIKE,Portogallo,2016-12-01,12538.0,32727.0
Italia,HOTELLIKE,Regno unito,2016-12-01,92817.0,288054.0
Italia,HOTELLIKE,Romania,2016-12-01,30433.0,92516.0
Italia,HOTELLIKE,Russia,2016-12-01,47258.0,127732.0
Italia,HOTELLIKE,Slovacchia,2016-12-01,4429.0,15688.0
Italia,HOTELLIKE,Slovenia,2016-12-01,12099.0,35901.0
Italia,HOTELLIKE,Spagna,2016-12-01,93687.0,231028.0
Italia,HOTELLIKE,Stati Uniti,2016-12-01,111812.0,293268.0
Italia,HOTELLIKE,Sud Africa,2016-12-01,5731.0,16505.0
Italia,HOTELLIKE,Svezia,2016-12-01,10522.0,30086.0
Italia,HOTELLIKE,Turchia,2016-12-01,18157.0,41796.0
Italia,HOTELLIKE,Ungheria,2016-12-01,9880.0,28219.0
Italia,HOTELLIKE,Venezuela,2016-12-01,3177.0,9947.0
Italia,OTHER,Altri,2016-12-01,1436.0,5282.0
Italia,OTHER,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",2016-12-01,2021.0,10137.0
Italia,OTHER,Altri Paesi dell'Asia,2016-12-01,7482.0,31823.0
Italia,OTHER,Altri Paesi dell'Oceania,2016-12-01,152.0,1197.0
Italia,OTHER,Altri paesi africani,2016-12-01,1215.0,27142.0
Italia,OTHER,Altri paesi europei,2016-12-01,5339.0,30467.0
Italia,OTHER,Argentina,2016-12-01,2770.0,11096.0
Italia,OTHER,Australia,2016-12-01,7991.0,24306.0
Italia,OTHER,Austria,2016-12-01,4998.0,18214.0
Italia,OTHER,Belgio,2016-12-01,4157.0,17735.0
Italia,OTHER,Brasile,2016-12-01,7114.0,23308.0
Italia,OTHER,Bulgaria,2016-12-01,1449.0,6050.0
Italia,OTHER,Canada,2016-12-01,2376.0,8695.0
Italia,OTHER,"Ceca, Repubblica",2016-12-01,7094.0,34025.0
Italia,OTHER,Cina,2016-12-01,10534.0,34526.0
Italia,OTHER,Cipro,2016-12-01,155.0,627.0
Italia,OTHER,Corea del sud,2016-12-01,4712.0,12107.0
Italia,OTHER,Croazia,2016-12-01,1564.0,6210.0
Italia,OTHER,Danimarca,2016-12-01,1274.0,6084.0
Italia,OTHER,Egitto,2016-12-01,557.0,3618.0
Italia,OTHER,Estonia,2016-12-01,363.0,927.0
Italia,OTHER,Finlandia,2016-12-01,843.0,2933.0
Italia,OTHER,Francia,2016-12-01,24698.0,85537.0
Italia,OTHER,Germania,2016-12-01,37551.0,177685.0
Italia,OTHER,Giappone,2016-12-01,3363.0,9981.0
Italia,OTHER,Grecia,2016-12-01,2686.0,9216.0
Italia,OTHER,India,2016-12-01,2779.0,11297.0
Italia,OTHER,Irlanda,2016-12-01,1372.0,5020.0
Italia,OTHER,Islanda,2016-12-01,78.0,318.0
Italia,OTHER,Israele,2016-12-01,2211.0,8513.0
Italia,OTHER,Italia,2016-12-01,682594.0,2350245.0
Italia,OTHER,Lettonia,2016-12-01,653.0,2383.0
Italia,OTHER,Lituania,2016-12-01,999.0,3392.0
Italia,OTHER,Lussemburgo,2016-12-01,354.0,1351.0
Italia,OTHER,Malta,2016-12-01,1595.0,4729.0
Italia,OTHER,Messico,2016-12-01,3155.0,9951.0
Italia,OTHER,Norvegia,2016-12-01,655.0,2781.0
Italia,OTHER,Nuova Zelanda,2016-12-01,912.0,3257.0
Italia,OTHER,Paesi Bassi,2016-12-01,5454.0,25212.0
Italia,OTHER,"Paesi dell'Africa mediterranea (Libia, Tunisia, Algeria, Marocco)",2016-12-01,1569.0,11228.0
Italia,OTHER,Paesi esteri,2016-12-01,263193.0,1076312.0
Italia,OTHER,Polonia,2016-12-01,6801.0,36670.0
Italia,OTHER,Portogallo,2016-12-01,1801.0,6914.0
Italia,OTHER,Regno unito,2016-12-01,12348.0,46539.0
Italia,OTHER,Romania,2016-12-01,4600.0,30294.0
Italia,OTHER,Russia,2016-12-01,8647.0,26642.0
Italia,OTHER,Slovacchia,2016-12-01,1069.0,8524.0
Italia,OTHER,Slovenia,2016-12-01,3505.0,13397.0
Italia,OTHER,Spagna,2016-12-01,16440.0,65507.0
Italia,OTHER,Stati Uniti,2016-12-01,19425.0,68845.0
Italia,OTHER,Sud Africa,2016-12-01,982.0,4424.0
Italia,OTHER,Svezia,2016-12-01,1523.0,6223.0
Italia,OTHER,Turchia,2016-12-01,2142.0,8964.0
Italia,OTHER,Ungheria,2016-12-01,1337.0,8808.0
Italia,OTHER,Venezuela,2016-12-01,363.0,2282.0
Italia,HOTELLIKE,Altri,2017-01-01,27322.0,60095.0
Italia,HOTELLIKE,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",2017-01-01,24193.0,67843.0
Italia,HOTELLIKE,Altri Paesi dell'Asia,2017-01-01,47708.0,112327.0
Italia,HOTELLIKE,Altri Paesi dell'Oceania,2017-01-01,1717.0,4294.0
Italia,HOTELLIKE,Altri paesi africani,2017-01-01,8874.0,45076.0
Italia,HOTELLIKE,Altri paesi europei,2017-01-01,59921.0,187441.0
Italia,HOTELLIKE,Argentina,2017-01-01,24688.0,57498.0
Italia,HOTELLIKE,Australia,2017-01-01,30290.0,81796.0
Italia,HOTELLIKE,Austria,2017-01-01,29575.0,88265.0
Italia,HOTELLIKE,Belgio,2017-01-01,32075.0,108579.0
Italia,HOTELLIKE,Brasile,2017-01-01,51204.0,129630.0
Italia,HOTELLIKE,Bulgaria,2017-01-01,8608.0,28248.0
Italia,HOTELLIKE,Canada,2017-01-01,10156.0,28184.0
Italia,HOTELLIKE,"Ceca, Repubblica",2017-01-01,26489.0,106302.0
Italia,HOTELLIKE,Cina,2017-01-01,159560.0,273177.0
Italia,HOTELLIKE,Cipro,2017-01-01,1500.0,4342.0
Italia,HOTELLIKE,Corea del sud,2017-01-01,71008.0,123860.0
Italia,HOTELLIKE,Croazia,2017-01-01,22255.0,90424.0
Italia,HOTELLIKE,Danimarca,2017-01-01,11930.0,45940.0
Italia,HOTELLIKE,Egitto,2017-01-01,3993.0,14676.0
Italia,HOTELLIKE,Estonia,2017-01-01,2091.0,5789.0
Italia,HOTELLIKE,Finlandia,2017-01-01,6005.0,19462.0
Italia,HOTELLIKE,Francia,2017-01-01,97613.0,236983.0
Italia,HOTELLIKE,Germania,2017-01-01,244753.0,1097300.0
Italia,HOTELLIKE,Giappone,2017-01-01,60483.0,118159.0
Italia,HOTELLIKE,Grecia,2017-01-01,17274.0,45391.0
Italia,HOTELLIKE,India,2017-01-01,10784.0,30941.0
Italia,HOTELLIKE,Irlanda,2017-01-01,11350.0,39721.0
Italia,HOTELLIKE,Islanda,2017-01-01,1178.0,5351.0
Italia,HOTELLIKE,Israele,2017-01-01,14389.0,45374.0
Italia,HOTELLIKE,Italia,2017-01-01,2943639.0,7378605.0
Italia,HOTELLIKE,Lettonia,2017-01-01,3743.0,14940.0
Italia,HOTELLIKE,Lituania,2017-01-01,5333.0,18216.0
Italia,HOTELLIKE,Lussemburgo,2017-01-01,2023.0,8449.0
Italia,HOTELLIKE,Malta,2017-01-01,5474.0,15777.0
Italia,HOTELLIKE,Messico,2017-01-01,8865.0,20867.0
Italia,HOTELLIKE,Norvegia,2017-01-01,7873.0,25876.0
Italia,HOTELLIKE,Nuova Zelanda,2017-01-01,3193.0,8526.0
Italia,HOTELLIKE,Paesi Bassi,2017-01-01,32481.0,108131.0
Italia,HOTELLIKE,"Paesi dell'Africa mediterranea (Libia, Tunisia, Algeria, Marocco)",2017-01-01,11900.0,32745.0
Italia,HOTELLIKE,Paesi esteri,2017-01-01,1829108.0,5596951.0
Italia,HOTELLIKE,Polonia,2017-01-01,66785.0,324093.0
Italia,HOTELLIKE,Portogallo,2017-01-01,12400.0,34738.0
Italia,HOTELLIKE,Regno unito,2017-01-01,106398.0,364573.0
Italia,HOTELLIKE,Romania,2017-01-01,31146.0,99369.0
Italia,HOTELLIKE,Russia,2017-01-01,85697.0,313626.0
Italia,HOTELLIKE,Slovacchia,2017-01-01,5342.0,20749.0
Italia,HOTELLIKE,Slovenia,2017-01-01,11433.0,40355.0
Italia,HOTELLIKE,Spagna,2017-01-01,72883.0,177058.0
Italia,HOTELLIKE,Stati Uniti,2017-01-01,93252.0,256635.0
Italia,HOTELLIKE,Sud Africa,2017-01-01,3622.0,14702.0
Italia,HOTELLIKE,Svezia,2017-01-01,16008.0,57977.0
Italia,HOTELLIKE,Turchia,2017-01-01,24782.0,57765.0
Italia,HOTELLIKE,Ungheria,2017-01-01,13520.0,46254.0
Italia,HOTELLIKE,Venezuela,2017-01-01,2636.0,8063.0
Italia,OTHER,Altri,2017-01-01,1310.0,5573.0
Italia,OTHER,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",2017-01-01,2050.0,10912.0
Italia,OTHER,Altri Paesi dell'Asia,2017-01-01,4807.0,23088.0
Italia,OTHER,Altri Paesi dell'Oceania,2017-01-01,187.0,1157.0
Italia,OTHER,Altri paesi africani,2017-01-01,1061.0,19476.0
Italia,OTHER,Altri paesi europei,2017-01-01,7721.0,41868.0
Italia,OTHER,Argentina,2017-01-01,6815.0,24076.0
Italia,OTHER,Australia,2017-01-01,9435.0,31290.0
Italia,OTHER,Austria,2017-01-01,3336.0,14091.0
Italia,OTHER,Belgio,2017-01-01,4530.0,19911.0
Italia,OTHER,Brasile,2017-01-01,8087.0,27547.0
Italia,OTHER,Bulgaria,2017-01-01,1489.0,6871.0
Italia,OTHER,Canada,2017-01-01,1928.0,7621.0
Italia,OTHER,"Ceca, Repubblica",2017-01-01,9540.0,50528.0
Italia,OTHER,Cina,2017-01-01,12636.0,40693.0
Italia,OTHER,Cipro,2017-01-01,147.0,646.0
Italia,OTHER,Corea del sud,2017-01-01,10074.0,24536.0
Italia,OTHER,Croazia,2017-01-01,6564.0,38861.0
Italia,OTHER,Danimarca,2017-01-01,2506.0,11658.0
Italia,OTHER,Egitto,2017-01-01,609.0,4421.0
Italia,OTHER,Estonia,2017-01-01,517.0,1534.0
Italia,OTHER,Finlandia,2017-01-01,758.0,2878.0
Italia,OTHER,Francia,2017-01-01,15201.0,59392.0
Italia,OTHER,Germania,2017-01-01,38834.0,246083.0
Italia,OTHER,Giappone,2017-01-01,2776.0,9242.0
Italia,OTHER,Grecia,2017-01-01,2498.0,8284.0
Italia,OTHER,India,2017-01-01,1598.0,8793.0
Italia,OTHER,Irlanda,2017-01-01,1757.0,7009.0
Italia,OTHER,Islanda,2017-01-01,54.0,244.0
Italia,OTHER,Israele,2017-01-01,1618.0,6399.0
Italia,OTHER,Italia,2017-01-01,479789.0,2181348.0
Italia,OTHER,Lettonia,2017-01-01,1074.0,4977.0
Italia,OTHER,Lituania,2017-01-01,1469.0,6276.0
Italia,OTHER,Lussemburgo,2017-01-01,209.0,928.0
Italia,OTHER,Malta,2017-01-01,1177.0,3715.0
Italia,OTHER,Messico,2017-01-01,2119.0,7812.0
Italia,OTHER,Norvegia,2017-01-01,833.0,3276.0
Italia,OTHER,Nuova Zelanda,2017-01-01,898.0,3222.0
Italia,OTHER,Paesi Bassi,2017-01-01,5763.0,29574.0
Italia,OTHER,"Paesi dell'Africa mediterranea (Libia, Tunisia, Algeria, Marocco)",2017-01-01,1456.0,9800.0
Italia,OTHER,Paesi esteri,2017-01-01,284545.0,1321663.0
Italia,OTHER,Polonia,2017-01-01,18076.0,98801.0
Italia,OTHER,Portogallo,2017-01-01,1830.0,6559.0
Italia,OTHER,Regno unito,2017-01-01,12563.0,49548.0
Italia,OTHER,Romania,2017-01-01,4753.0,31231.0
Italia,OTHER,Russia,2017-01-01,14527.0,56993.0
Italia,OTHER,Slovacchia,2017-01-01,1375.0,9450.0
Italia,OTHER,Slovenia,2017-01-01,5742.0,31079.0
Italia,OTHER,Spagna,2017-01-01,13223.0,61280.0
Italia,OTHER,Stati Uniti,2017-01-01,15085.0,60234.0
Italia,OTHER,Sud Africa,2017-01-01,578.0,3721.0
Italia,OTHER,Svezia,2017-01-01,1860.0,9347.0
Italia,OTHER,Turchia,2017-01-01,2740.0,11031.0
Italia,OTHER,Ungheria,2017-01-01,2883.0,16607.0
Italia,OTHER,Venezuela,2017-01-01,332.0,2117.0
Italia,HOTELLIKE,Altri,2017-02-01,29559.0,62047.0
Italia,HOTELLIKE,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",2017-02-01,19924.0,58852.0
Italia,HOTELLIKE,Altri Paesi dell'Asia,2017-02-01,48027.0,104690.0
Italia,HOTELLIKE,Altri Paesi dell'Oceania,2017-02-01,890.0,3472.0
Italia,HOTELLIKE,Altri paesi africani,2017-02-01,9666.0,42625.0
Italia,HOTELLIKE,Altri paesi europei,2017-02-01,50946.0,134996.0
Italia,HOTELLIKE,Argentina,2017-02-01,23726.0,60437.0
Italia,HOTELLIKE,Australia,2017-02-01,11665.0,33538.0
Italia,HOTELLIKE,Austria,2017-02-01,48490.0,147165.0
Italia,HOTELLIKE,Belgio,2017-02-01,59159.0,205810.0
Italia,HOTELLIKE,Brasile,2017-02-01,35507.0,86944.0
Italia,HOTELLIKE,Bulgaria,2017-02-01,11426.0,36746.0
Italia,HOTELLIKE,Canada,2017-02-01,10962.0,30083.0
Italia,HOTELLIKE,"Ceca, Repubblica",2017-02-01,46821.0,209803.0
Italia,HOTELLIKE,Cina,2017-02-01,166703.0,273376.0
Italia,HOTELLIKE,Cipro,2017-02-01,1853.0,5332.0
Italia,HOTELLIKE,Corea del sud,2017-02-01,63347.0,110603.0
Italia,HOTELLIKE,Croazia,2017-02-01,10705.0,27492.0
Italia,HOTELLIKE,Danimarca,2017-02-01,22371.0,105922.0
Italia,HOTELLIKE,Egitto,2017-02-01,3712.0,13578.0
Italia,HOTELLIKE,Estonia,2017-02-01,2726.0,9100.0
Italia,HOTELLIKE,Finlandia,2017-02-01,8873.0,31931.0
Italia,HOTELLIKE,Francia,2017-02-01,166519.0,442700.0
Italia,HOTELLIKE,Germania,2017-02-01,305762.0,1258222.0
Italia,HOTELLIKE,Giappone,2017-02-01,91422.0,184682.0
Italia,HOTELLIKE,Grecia,2017-02-01,17100.0,44340.0
Italia,HOTELLIKE,India,2017-02-01,12769.0,35927.0
Italia,HOTELLIKE,Irlanda,2017-02-01,21837.0,87132.0
Italia,HOTELLIKE,Islanda,2017-02-01,1568.0,8464.0
Italia,HOTELLIKE,Israele,2017-02-01,17561.0,51057.0
Italia,HOTELLIKE,Italia,2017-02-01,2937014.0,6650444.0
Italia,HOTELLIKE,Lettonia,2017-02-01,3634.0,14441.0
Italia,HOTELLIKE,Lituania,2017-02-01,7003.0,25481.0
Italia,HOTELLIKE,Lussemburgo,2017-02-01,4109.0,19713.0
Italia,HOTELLIKE,Malta,2017-02-01,6251.0,16981.0
Italia,HOTELLIKE,Messico,2017-02-01,6783.0,16861.0
Italia,HOTELLIKE,Norvegia,2017-02-01,10532.0,35472.0
Italia,HOTELLIKE,Nuova Zelanda,2017-02-01,1621.0,4358.0
Italia,HOTELLIKE,Paesi Bassi,2017-02-01,53640.0,192350.0
Italia,HOTELLIKE,"Paesi dell'Africa mediterranea (Libia, Tunisia, Algeria, Marocco)",2017-02-01,11076.0,30116.0
Italia,HOTELLIKE,Paesi esteri,2017-02-01,2171863.0,6801978.0
Italia,HOTELLIKE,Polonia,2017-02-01,76867.0,439120.0
Italia,HOTELLIKE,Portogallo,2017-02-01,17063.0,45410.0
Italia,HOTELLIKE,Regno unito,2017-02-01,167034.0,614857.0
Italia,HOTELLIKE,Romania,2017-02-01,39383.0,126475.0
Italia,HOTELLIKE,Russia,2017-02-01,61945.0,204729.0
Italia,HOTELLIKE,Slovacchia,2017-02-01,8027.0,32833.0
Italia,HOTELLIKE,Slovenia,2017-02-01,14671.0,49274.0
Italia,HOTELLIKE,Spagna,2017-02-01,85615.0,205743.0
Italia,HOTELLIKE,Stati Uniti,2017-02-01,96957.0,249553.0
Italia,HOTELLIKE,Sud Africa,2017-02-01,2119.0,6853.0
Italia,HOTELLIKE,Svezia,2017-02-01,37429.0,167604.0
Italia,HOTELLIKE,Turchia,2017-02-01,19816.0,47679.0
Italia,HOTELLIKE,Ungheria,2017-02-01,18526.0,61694.0
Italia,HOTELLIKE,Venezuela,2017-02-01,1498.0,4470.0
Italia,OTHER,Altri,2017-02-01,1597.0,5758.0
Italia,OTHER,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",2017-02-01,1698.0,9292.0
Italia,OTHER,Altri Paesi dell'Asia,2017-02-01,4101.0,21096.0
Italia,OTHER,Altri Paesi dell'Oceania,2017-02-01,185.0,1066.0
Italia,OTHER,Altri paesi africani,2017-02-01,951.0,17583.0
Italia,OTHER,Altri paesi europei,2017-02-01,5916.0,33165.0
Italia,OTHER,Argentina,2017-02-01,6719.0,21612.0
Italia,OTHER,Australia,2017-02-01,3510.0,12288.0
Italia,OTHER,Austria,2017-02-01,6694.0,26187.0
Italia,OTHER,Belgio,2017-02-01,8348.0,35113.0
Italia,OTHER,Brasile,2017-02-01,7273.0,25559.0
Italia,OTHER,Bulgaria,2017-02-01,2097.0,8375.0
Italia,OTHER,Canada,2017-02-01,2392.0,8712.0
Italia,OTHER,"Ceca, Repubblica",2017-02-01,17432.0,96627.0
Italia,OTHER,Cina,2017-02-01,10881.0,36973.0
Italia,OTHER,Cipro,2017-02-01,186.0,812.0
Italia,OTHER,Corea del sud,2017-02-01,7365.0,18378.0
Italia,OTHER,Croazia,2017-02-01,1667.0,8522.0
Italia,OTHER,Danimarca,2017-02-01,5722.0,31565.0
