2015-04-01,esercizi alberghieri,Italia,64937,124238
2015-04-01,esercizi alberghieri,Paesi esteri,8098,19741
2015-04-01,esercizi extra-alberghieri,Italia,8202,20818
2015-04-01,esercizi extra-alberghieri,Paesi esteri,1094,3890
2015-05-01,esercizi alberghieri,Italia,84978,168629
2015-05-01,esercizi alberghieri,Paesi esteri,12026,35384
2015-05-01,esercizi extra-alberghieri,Italia,17051,51709
2015-05-01,esercizi extra-alberghieri,Paesi esteri,5722,26747
2015-06-01,esercizi alberghieri,Italia,111341,397586
2015-06-01,esercizi alberghieri,Paesi esteri,16098,68752
2015-06-01,esercizi extra-alberghieri,Italia,36502,236981
2015-06-01,esercizi extra-alberghieri,Paesi esteri,7746,48834
2015-07-01,esercizi alberghieri,Italia,159542,778003
2015-07-01,esercizi alberghieri,Paesi esteri,23638,118882
2015-07-01,esercizi extra-alberghieri,Italia,58255,521432
2015-07-01,esercizi extra-alberghieri,Paesi esteri,12684,102264
2015-08-01,esercizi alberghieri,Italia,206651,1017081
2015-08-01,esercizi alberghieri,Paesi esteri,18503,85724
2015-08-01,esercizi extra-alberghieri,Italia,87286,720256
2015-08-01,esercizi extra-alberghieri,Paesi esteri,11864,86053
2015-09-01,esercizi alberghieri,Italia,74461,276786
2015-09-01,esercizi alberghieri,Paesi esteri,15792,70120
2015-09-01,esercizi extra-alberghieri,Italia,12349,112502
2015-09-01,esercizi extra-alberghieri,Paesi esteri,5229,42895
2015-10-01,esercizi alberghieri,Italia,54701,106325
2015-10-01,esercizi alberghieri,Paesi esteri,9030,24683
2015-10-01,esercizi extra-alberghieri,Italia,5648,20669
2015-10-01,esercizi extra-alberghieri,Paesi esteri,1970,10168
2015-11-01,esercizi alberghieri,Italia,42062,76001
2015-11-01,esercizi alberghieri,Paesi esteri,4677,13717
2015-11-01,esercizi extra-alberghieri,Italia,4534,18041
2015-11-01,esercizi extra-alberghieri,Paesi esteri,490,3832
2015-12-01,esercizi alberghieri,Italia,68766,134371
2015-12-01,esercizi alberghieri,Paesi esteri,4148,12646
2015-12-01,esercizi extra-alberghieri,Italia,9023,22947
2015-12-01,esercizi extra-alberghieri,Paesi esteri,420,3101
2016-01-01,esercizi alberghieri,Italia,70698,163391
2016-01-01,esercizi alberghieri,Paesi esteri,3654,10798
2016-01-01,esercizi extra-alberghieri,Italia,6974,22542
2016-01-01,esercizi extra-alberghieri,Paesi esteri,338,2655
2016-02-01,esercizi alberghieri,Italia,77969,162546
2016-02-01,esercizi alberghieri,Paesi esteri,5547,18955
2016-02-01,esercizi extra-alberghieri,Italia,7320,18518
2016-02-01,esercizi extra-alberghieri,Paesi esteri,479,2900
2016-03-01,esercizi alberghieri,Italia,78509,158322
2016-03-01,esercizi alberghieri,Paesi esteri,6495,17023
2016-03-01,esercizi extra-alberghieri,Italia,7789,18931
2016-03-01,esercizi extra-alberghieri,Paesi esteri,631,2911
2016-04-01,esercizi alberghieri,Italia,60596,109065
2016-04-01,esercizi alberghieri,Paesi esteri,8673,21298
2016-04-01,esercizi extra-alberghieri,Italia,9174,33648
2016-04-01,esercizi extra-alberghieri,Paesi esteri,1692,5591
2016-05-01,esercizi alberghieri,Italia,64939,115845
2016-05-01,esercizi alberghieri,Paesi esteri,13941,40612
2016-05-01,esercizi extra-alberghieri,Italia,11593,75068
2016-05-01,esercizi extra-alberghieri,Paesi esteri,6493,31176
2016-06-01,esercizi alberghieri,Italia,115051,399504
2016-06-01,esercizi alberghieri,Paesi esteri,18453,74142
2016-06-01,esercizi extra-alberghieri,Italia,38740,237862
2016-06-01,esercizi extra-alberghieri,Paesi esteri,8406,48213
2016-07-01,esercizi alberghieri,Italia,173623,793489
2016-07-01,esercizi alberghieri,Paesi esteri,26222,128605
