2011-12-01,esercizi alberghieri,Paesi esteri,1017,5019
2011-12-01,esercizi extra-alberghieri,Italia,528,2618
2011-12-01,esercizi extra-alberghieri,Paesi esteri,48,745
2012-01-01,esercizi alberghieri,Italia,8674,27677
2012-01-01,esercizi alberghieri,Paesi esteri,935,4627
2012-01-01,esercizi extra-alberghieri,Italia,403,2514
2012-01-01,esercizi extra-alberghieri,Paesi esteri,23,651
2012-02-01,esercizi alberghieri,Italia,8145,23965
2012-02-01,esercizi alberghieri,Paesi esteri,858,4796
2012-02-01,esercizi extra-alberghieri,Italia,354,2122
2012-02-01,esercizi extra-alberghieri,Paesi esteri,32,721
2012-03-01,esercizi alberghieri,Italia,11720,28089
2012-03-01,esercizi alberghieri,Paesi esteri,1550,7255
2012-03-01,esercizi extra-alberghieri,Italia,537,2302
2012-03-01,esercizi extra-alberghieri,Paesi esteri,30,715
2012-04-01,esercizi alberghieri,Italia,14389,37237
2012-04-01,esercizi alberghieri,Paesi esteri,2877,14718
2012-04-01,esercizi extra-alberghieri,Italia,2157,9029
2012-04-01,esercizi extra-alberghieri,Paesi esteri,220,1232
2012-05-01,esercizi alberghieri,Italia,15126,41059
2012-05-01,esercizi alberghieri,Paesi esteri,5017,22580
2012-05-01,esercizi extra-alberghieri,Italia,3163,20516
2012-05-01,esercizi extra-alberghieri,Paesi esteri,3203,18509
2012-06-01,esercizi alberghieri,Italia,56131,267643
2012-06-01,esercizi alberghieri,Paesi esteri,6669,47674
2012-06-01,esercizi extra-alberghieri,Italia,31609,223441
2012-06-01,esercizi extra-alberghieri,Paesi esteri,5309,41977
2012-07-01,esercizi alberghieri,Italia,67334,483031
2012-07-01,esercizi alberghieri,Paesi esteri,11255,83527
2012-07-01,esercizi extra-alberghieri,Italia,38756,445466
2012-07-01,esercizi extra-alberghieri,Paesi esteri,9553,95044
2012-08-01,esercizi alberghieri,Italia,85086,579184
2012-08-01,esercizi alberghieri,Paesi esteri,6592,55920
2012-08-01,esercizi extra-alberghieri,Italia,48076,604996
2012-08-01,esercizi extra-alberghieri,Paesi esteri,6568,67138
2012-09-01,esercizi alberghieri,Italia,25947,153789
