2012-09-01,esercizi extra-alberghieri,Paesi esteri,282,2303
2012-10-01,esercizi alberghieri,Italia,22017,47412
2012-10-01,esercizi alberghieri,Paesi esteri,4066,14399
2012-10-01,esercizi extra-alberghieri,Italia,910,2484
2012-10-01,esercizi extra-alberghieri,Paesi esteri,179,1612
2012-11-01,esercizi alberghieri,Italia,18837,41371
2012-11-01,esercizi alberghieri,Paesi esteri,2180,8080
2012-11-01,esercizi extra-alberghieri,Italia,723,2058
2012-11-01,esercizi extra-alberghieri,Paesi esteri,78,1355
2012-12-01,esercizi alberghieri,Italia,18139,36017
2012-12-01,esercizi alberghieri,Paesi esteri,2040,6859
2012-12-01,esercizi extra-alberghieri,Italia,841,1855
2012-12-01,esercizi extra-alberghieri,Paesi esteri,60,1127
2013-01-01,esercizi alberghieri,Italia,13681,30560
2013-01-01,esercizi alberghieri,Paesi esteri,1691,5014
2013-01-01,esercizi extra-alberghieri,Italia,757,2496
2013-01-01,esercizi extra-alberghieri,Paesi esteri,76,1148
2013-02-01,esercizi alberghieri,Italia,13070,25376
2013-02-01,esercizi alberghieri,Paesi esteri,1735,5523
2013-02-01,esercizi extra-alberghieri,Italia,627,1703
2013-02-01,esercizi extra-alberghieri,Paesi esteri,47,675
2013-03-01,esercizi alberghieri,Italia,17182,35357
2013-03-01,esercizi alberghieri,Paesi esteri,2345,6105
2013-03-01,esercizi extra-alberghieri,Italia,1009,2894
2013-03-01,esercizi extra-alberghieri,Paesi esteri,123,752
2013-04-01,esercizi alberghieri,Italia,18814,41666
2013-04-01,esercizi alberghieri,Paesi esteri,3255,8854
2013-04-01,esercizi extra-alberghieri,Italia,874,3443
2013-04-01,esercizi extra-alberghieri,Paesi esteri,182,996
2013-05-01,esercizi alberghieri,Italia,22778,46062
2013-05-01,esercizi alberghieri,Paesi esteri,4772,12914
2013-05-01,esercizi extra-alberghieri,Italia,807,2983
2013-05-01,esercizi extra-alberghieri,Paesi esteri,381,2284
2013-06-01,esercizi alberghieri,Italia,26414,93147
2013-06-01,esercizi alberghieri,Paesi esteri,5454,19731
2013-06-01,esercizi extra-alberghieri,Italia,976,3295
2013-06-01,esercizi extra-alberghieri,Paesi esteri,374,2817
2013-07-01,esercizi alberghieri,Italia,28495,143812
2013-07-01,esercizi alberghieri,Paesi esteri,6673,30499
2013-07-01,esercizi extra-alberghieri,Italia,1375,5455
2013-07-01,esercizi extra-alberghieri,Paesi esteri,845,5756
2013-08-01,esercizi alberghieri,Italia,38199,192983
2013-08-01,esercizi alberghieri,Paesi esteri,5590,25671
2013-08-01,esercizi extra-alberghieri,Italia,2437,10008
2013-08-01,esercizi extra-alberghieri,Paesi esteri,543,4616
2013-09-01,esercizi alberghieri,Italia,21626,86381
2013-09-01,esercizi alberghieri,Paesi esteri,5192,18043
2013-09-01,esercizi extra-alberghieri,Italia,765,4253
2013-09-01,esercizi extra-alberghieri,Paesi esteri,309,3553
2013-10-01,esercizi alberghieri,Italia,16081,43994
2013-10-01,esercizi alberghieri,Paesi esteri,3539,11109
2013-10-01,esercizi extra-alberghieri,Italia,556,3162
2013-10-01,esercizi extra-alberghieri,Paesi esteri,239,2960
2013-11-01,esercizi alberghieri,Italia,16666,42021
2013-11-01,esercizi alberghieri,Paesi esteri,2165,6919
2013-11-01,esercizi extra-alberghieri,Italia,479,1917
2013-11-01,esercizi extra-alberghieri,Paesi esteri,46,588
2013-12-01,esercizi alberghieri,Italia,14716,36325
2013-12-01,esercizi alberghieri,Paesi esteri,1795,5997
2013-12-01,esercizi extra-alberghieri,Italia,683,2056
2013-12-01,esercizi extra-alberghieri,Paesi esteri,52,291
2014-01-01,esercizi alberghieri,Italia,13795,33910
2014-01-01,esercizi alberghieri,Paesi esteri,1872,5911
2014-01-01,esercizi extra-alberghieri,Italia,354,1482
2014-01-01,esercizi extra-alberghieri,Paesi esteri,38,399
2014-02-01,esercizi alberghieri,Italia,12244,27523
2014-02-01,esercizi alberghieri,Paesi esteri,1531,5457
2014-02-01,esercizi extra-alberghieri,Italia,400,1299
2014-02-01,esercizi extra-alberghieri,Paesi esteri,47,525
2014-03-01,esercizi alberghieri,Italia,17871,37869
2014-03-01,esercizi alberghieri,Paesi esteri,2248,7194
2014-03-01,esercizi extra-alberghieri,Italia,539,1292
2014-03-01,esercizi extra-alberghieri,Paesi esteri,65,590
2014-04-01,esercizi alberghieri,Italia,18350,41601
2014-04-01,esercizi alberghieri,Paesi esteri,5154,12397
2014-04-01,esercizi extra-alberghieri,Italia,721,1284
2014-04-01,esercizi extra-alberghieri,Paesi esteri,177,994
2014-05-01,esercizi alberghieri,Italia,18722,38224
2014-05-01,esercizi alberghieri,Paesi esteri,3756,10884
2014-05-01,esercizi extra-alberghieri,Italia,606,1092
2014-05-01,esercizi extra-alberghieri,Paesi esteri,213,1155
2014-06-01,esercizi alberghieri,Italia,24783,84002
2014-06-01,esercizi alberghieri,Paesi esteri,3835,14780
2014-06-01,esercizi extra-alberghieri,Italia,1041,2649
2014-06-01,esercizi extra-alberghieri,Paesi esteri,412,2218
2014-07-01,esercizi alberghieri,Italia,27586,123918
2014-07-01,esercizi alberghieri,Paesi esteri,5154,22413
2014-07-01,esercizi extra-alberghieri,Italia,1860,4704
2014-07-01,esercizi extra-alberghieri,Paesi esteri,722,4814
2014-08-01,esercizi alberghieri,Italia,38894,183101
2014-08-01,esercizi alberghieri,Paesi esteri,4068,17703
2014-08-01,esercizi extra-alberghieri,Italia,3150,9938
2014-08-01,esercizi extra-alberghieri,Paesi esteri,821,5992
2014-09-01,esercizi alberghieri,Italia,19910,68175
2014-09-01,esercizi alberghieri,Paesi esteri,4526,14867
2014-09-01,esercizi extra-alberghieri,Italia,1020,2970
2014-09-01,esercizi extra-alberghieri,Paesi esteri,381,2336
2014-10-01,esercizi alberghieri,Italia,20807,42935
2014-10-01,esercizi alberghieri,Paesi esteri,2679,6138
2014-10-01,esercizi extra-alberghieri,Italia,720,1594
2014-10-01,esercizi extra-alberghieri,Paesi esteri,200,891
2014-11-01,esercizi alberghieri,Italia,15973,31615
2014-11-01,esercizi alberghieri,Paesi esteri,1638,4685
2014-11-01,esercizi extra-alberghieri,Italia,691,1639
