Region,Infrastructure,ResidenceCountry,Date,Arrivals,Attendance
Abruzzo,HOTELLIKE,Stati Uniti,2016-01-01,189.0,511.0
Abruzzo,HOTELLIKE,Sud Africa,2016-01-01,8.0,40.0
Abruzzo,HOTELLIKE,Svezia,2016-01-01,32.0,117.0
Abruzzo,HOTELLIKE,Turchia,2016-01-01,56.0,149.0
Abruzzo,HOTELLIKE,Ungheria,2016-01-01,28.0,103.0
Abruzzo,HOTELLIKE,Venezuela,2016-01-01,5.0,15.0
Abruzzo,OTHER,Altri,2016-01-01,3.0,11.0
Abruzzo,OTHER,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",2016-01-01,3.0,21.0
Abruzzo,OTHER,Altri Paesi dell'Asia,2016-01-01,8.0,42.0
Abruzzo,OTHER,Altri Paesi dell'Oceania,2016-01-01,1.0,2.0
Abruzzo,OTHER,Altri paesi africani,2016-01-01,2.0,44.0
Abruzzo,OTHER,Altri paesi europei,2016-01-01,15.0,91.0
Abruzzo,OTHER,Argentina,2016-01-01,10.0,29.0
Abruzzo,OTHER,Australia,2016-01-01,17.0,54.0
Abruzzo,OTHER,Austria,2016-01-01,9.0,31.0
Abruzzo,OTHER,Belgio,2016-01-01,9.0,50.0
Abruzzo,OTHER,Brasile,2016-01-01,13.0,46.0
Abruzzo,OTHER,Bulgaria,2016-01-01,3.0,13.0
Abruzzo,OTHER,Canada,2016-01-01,4.0,16.0
Abruzzo,OTHER,"Ceca, Repubblica",2016-01-01,25.0,123.0
Abruzzo,OTHER,Cina,2016-01-01,15.0,67.0
Abruzzo,OTHER,Cipro,2016-01-01,1.0,2.0
Abruzzo,OTHER,Corea del sud,2016-01-01,19.0,45.0
Abruzzo,OTHER,Croazia,2016-01-01,12.0,70.0
Abruzzo,OTHER,Danimarca,2016-01-01,5.0,20.0
Abruzzo,OTHER,Egitto,2016-01-01,1.0,5.0
Abruzzo,OTHER,Estonia,2016-01-01,1.0,3.0
Abruzzo,OTHER,Finlandia,2016-01-01,2.0,6.0
Abruzzo,OTHER,Francia,2016-01-01,30.0,111.0
Abruzzo,OTHER,Germania,2016-01-01,78.0,444.0
Abruzzo,OTHER,Giappone,2016-01-01,5.0,15.0
Abruzzo,OTHER,Grecia,2016-01-01,4.0,15.0
Abruzzo,OTHER,India,2016-01-01,3.0,15.0
Abruzzo,OTHER,Irlanda,2016-01-01,3.0,13.0
Abruzzo,OTHER,Islanda,2016-01-01,1.0,1.0
Abruzzo,OTHER,Israele,2016-01-01,4.0,13.0
Abruzzo,OTHER,Italia,2016-01-01,875.0,4279.0
Abruzzo,OTHER,Lettonia,2016-01-01,3.0,12.0
Abruzzo,OTHER,Lituania,2016-01-01,3.0,14.0
Abruzzo,OTHER,Lussemburgo,2016-01-01,1.0,2.0
Abruzzo,OTHER,Malta,2016-01-01,2.0,6.0
Abruzzo,OTHER,Messico,2016-01-01,4.0,12.0
Abruzzo,OTHER,Norvegia,2016-01-01,2.0,7.0
Abruzzo,OTHER,Nuova Zelanda,2016-01-01,3.0,8.0
Abruzzo,OTHER,Paesi Bassi,2016-01-01,10.0,49.0
Abruzzo,OTHER,"Paesi dell'Africa mediterranea (Libia, Tunisia, Algeria, Marocco)",2016-01-01,3.0,21.0
Abruzzo,OTHER,Paesi esteri,2016-01-01,504.0,2356.0
Abruzzo,OTHER,Polonia,2016-01-01,34.0,165.0
Abruzzo,OTHER,Portogallo,2016-01-01,4.0,13.0
Abruzzo,OTHER,Regno unito,2016-01-01,21.0,82.0
Abruzzo,OTHER,Romania,2016-01-01,9.0,62.0
Abruzzo,OTHER,Russia,2016-01-01,22.0,98.0
Abruzzo,OTHER,Slovacchia,2016-01-01,3.0,16.0
Abruzzo,OTHER,Slovenia,2016-01-01,12.0,68.0
Abruzzo,OTHER,Spagna,2016-01-01,23.0,85.0
Abruzzo,OTHER,Stati Uniti,2016-01-01,26.0,99.0
Abruzzo,OTHER,Sud Africa,2016-01-01,2.0,9.0
Abruzzo,OTHER,Svezia,2016-01-01,4.0,17.0
Abruzzo,OTHER,Turchia,2016-01-01,6.0,19.0
Abruzzo,OTHER,Ungheria,2016-01-01,6.0,27.0
Abruzzo,OTHER,Venezuela,2016-01-01,1.0,4.0
Abruzzo,HOTELLIKE,Altri,2016-02-01,60.0,125.0
Abruzzo,HOTELLIKE,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",2016-02-01,50.0,146.0
Abruzzo,HOTELLIKE,Altri Paesi dell'Asia,2016-02-01,119.0,288.0
Abruzzo,HOTELLIKE,Altri Paesi dell'Oceania,2016-02-01,4.0,11.0
Abruzzo,HOTELLIKE,Altri paesi africani,2016-02-01,27.0,120.0
Abruzzo,HOTELLIKE,Altri paesi europei,2016-02-01,125.0,343.0
Abruzzo,HOTELLIKE,Argentina,2016-02-01,56.0,138.0
Abruzzo,HOTELLIKE,Australia,2016-02-01,28.0,87.0
Abruzzo,HOTELLIKE,Austria,2016-02-01,110.0,359.0
Abruzzo,HOTELLIKE,Belgio,2016-02-01,143.0,669.0
Abruzzo,HOTELLIKE,Brasile,2016-02-01,75.0,206.0
Abruzzo,HOTELLIKE,Bulgaria,2016-02-01,25.0,88.0
Abruzzo,HOTELLIKE,Canada,2016-02-01,28.0,85.0
Abruzzo,HOTELLIKE,"Ceca, Repubblica",2016-02-01,113.0,525.0
Abruzzo,HOTELLIKE,Cina,2016-02-01,389.0,672.0
Abruzzo,HOTELLIKE,Cipro,2016-02-01,4.0,12.0
Abruzzo,HOTELLIKE,Corea del sud,2016-02-01,144.0,287.0
Abruzzo,HOTELLIKE,Croazia,2016-02-01,27.0,72.0
Abruzzo,HOTELLIKE,Danimarca,2016-02-01,56.0,279.0
Abruzzo,HOTELLIKE,Egitto,2016-02-01,13.0,45.0
Abruzzo,HOTELLIKE,Estonia,2016-02-01,7.0,21.0
Abruzzo,HOTELLIKE,Finlandia,2016-02-01,23.0,93.0
Abruzzo,HOTELLIKE,Francia,2016-02-01,401.0,1119.0
Abruzzo,HOTELLIKE,Germania,2016-02-01,744.0,3524.0
Abruzzo,HOTELLIKE,Giappone,2016-02-01,214.0,451.0
Abruzzo,HOTELLIKE,Grecia,2016-02-01,38.0,106.0
Abruzzo,HOTELLIKE,India,2016-02-01,30.0,89.0
Abruzzo,HOTELLIKE,Irlanda,2016-02-01,41.0,160.0
Abruzzo,HOTELLIKE,Islanda,2016-02-01,4.0,21.0
Abruzzo,HOTELLIKE,Israele,2016-02-01,49.0,150.0
Abruzzo,HOTELLIKE,Italia,2016-02-01,7374.0,17799.0
Abruzzo,HOTELLIKE,Lettonia,2016-02-01,9.0,40.0
Abruzzo,HOTELLIKE,Lituania,2016-02-01,16.0,61.0
Abruzzo,HOTELLIKE,Lussemburgo,2016-02-01,10.0,49.0
Abruzzo,HOTELLIKE,Malta,2016-02-01,15.0,41.0
Abruzzo,HOTELLIKE,Messico,2016-02-01,17.0,45.0
Abruzzo,HOTELLIKE,Norvegia,2016-02-01,24.0,89.0
Abruzzo,HOTELLIKE,Nuova Zelanda,2016-02-01,5.0,13.0
Abruzzo,HOTELLIKE,Paesi Bassi,2016-02-01,126.0,480.0
Abruzzo,HOTELLIKE,"Paesi dell'Africa mediterranea (Libia, Tunisia, Algeria, Marocco)",2016-02-01,30.0,87.0
Abruzzo,HOTELLIKE,Paesi esteri,2016-02-01,5228.0,17913.0
Abruzzo,HOTELLIKE,Polonia,2016-02-01,185.0,1188.0
Abruzzo,HOTELLIKE,Portogallo,2016-02-01,41.0,114.0
Abruzzo,HOTELLIKE,Regno unito,2016-02-01,458.0,1680.0
Abruzzo,HOTELLIKE,Romania,2016-02-01,93.0,331.0
Abruzzo,HOTELLIKE,Russia,2016-02-01,112.0,408.0
Abruzzo,HOTELLIKE,Slovacchia,2016-02-01,20.0,83.0
Abruzzo,HOTELLIKE,Slovenia,2016-02-01,37.0,147.0
Abruzzo,HOTELLIKE,Spagna,2016-02-01,221.0,557.0
Abruzzo,HOTELLIKE,Stati Uniti,2016-02-01,244.0,682.0
Abruzzo,HOTELLIKE,Sud Africa,2016-02-01,6.0,27.0
Abruzzo,HOTELLIKE,Svezia,2016-02-01,92.0,421.0
Abruzzo,HOTELLIKE,Turchia,2016-02-01,59.0,164.0
Abruzzo,HOTELLIKE,Ungheria,2016-02-01,40.0,150.0
Abruzzo,HOTELLIKE,Venezuela,2016-02-01,7.0,17.0
Abruzzo,OTHER,Altri,2016-02-01,4.0,13.0
Abruzzo,OTHER,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",2016-02-01,4.0,26.0
Abruzzo,OTHER,Altri Paesi dell'Asia,2016-02-01,10.0,62.0
Abruzzo,OTHER,Altri Paesi dell'Oceania,2016-02-01,1.0,2.0
Abruzzo,OTHER,Altri paesi africani,2016-02-01,3.0,55.0
Abruzzo,OTHER,Altri paesi europei,2016-02-01,13.0,95.0
Abruzzo,OTHER,Argentina,2016-02-01,13.0,39.0
Abruzzo,OTHER,Australia,2016-02-01,8.0,28.0
Abruzzo,OTHER,Austria,2016-02-01,14.0,61.0
Abruzzo,OTHER,Belgio,2016-02-01,17.0,80.0
Abruzzo,OTHER,Brasile,2016-02-01,15.0,54.0
Abruzzo,OTHER,Bulgaria,2016-02-01,4.0,21.0
Abruzzo,OTHER,Canada,2016-02-01,7.0,25.0
Abruzzo,OTHER,"Ceca, Repubblica",2016-02-01,40.0,234.0
Abruzzo,OTHER,Cina,2016-02-01,29.0,111.0
Abruzzo,OTHER,Cipro,2016-02-01,1.0,2.0
Abruzzo,OTHER,Corea del sud,2016-02-01,17.0,43.0
Abruzzo,OTHER,Croazia,2016-02-01,4.0,18.0
Abruzzo,OTHER,Danimarca,2016-02-01,14.0,77.0
Abruzzo,OTHER,Egitto,2016-02-01,1.0,6.0
Abruzzo,OTHER,Estonia,2016-02-01,2.0,6.0
Abruzzo,OTHER,Finlandia,2016-02-01,4.0,13.0
Abruzzo,OTHER,Francia,2016-02-01,76.0,264.0
Abruzzo,OTHER,Germania,2016-02-01,145.0,858.0
Abruzzo,OTHER,Giappone,2016-02-01,10.0,28.0
Abruzzo,OTHER,Grecia,2016-02-01,5.0,21.0
Abruzzo,OTHER,India,2016-02-01,3.0,20.0
Abruzzo,OTHER,Irlanda,2016-02-01,6.0,23.0
Abruzzo,OTHER,Islanda,2016-02-01,1.0,1.0
Abruzzo,OTHER,Israele,2016-02-01,6.0,19.0
Abruzzo,OTHER,Italia,2016-02-01,1149.0,4791.0
Abruzzo,OTHER,Lettonia,2016-02-01,3.0,15.0
Abruzzo,OTHER,Lituania,2016-02-01,4.0,17.0
Abruzzo,OTHER,Lussemburgo,2016-02-01,1.0,6.0
Abruzzo,OTHER,Malta,2016-02-01,3.0,8.0
Abruzzo,OTHER,Messico,2016-02-01,4.0,11.0
Abruzzo,OTHER,Norvegia,2016-02-01,4.0,13.0
Abruzzo,OTHER,Nuova Zelanda,2016-02-01,1.0,4.0
Abruzzo,OTHER,Paesi Bassi,2016-02-01,32.0,151.0
Abruzzo,OTHER,"Paesi dell'Africa mediterranea (Libia, Tunisia, Algeria, Marocco)",2016-02-01,3.0,28.0
Abruzzo,OTHER,Paesi esteri,2016-02-01,799.0,3943.0
Abruzzo,OTHER,Polonia,2016-02-01,49.0,364.0
Abruzzo,OTHER,Portogallo,2016-02-01,6.0,21.0
Abruzzo,OTHER,Regno unito,2016-02-01,49.0,193.0
Abruzzo,OTHER,Romania,2016-02-01,13.0,98.0
Abruzzo,OTHER,Russia,2016-02-01,16.0,67.0
Abruzzo,OTHER,Slovacchia,2016-02-01,8.0,37.0
Abruzzo,OTHER,Slovenia,2016-02-01,19.0,109.0
Abruzzo,OTHER,Spagna,2016-02-01,35.0,121.0
Abruzzo,OTHER,Stati Uniti,2016-02-01,35.0,140.0
Abruzzo,OTHER,Sud Africa,2016-02-01,1.0,3.0
Abruzzo,OTHER,Svezia,2016-02-01,12.0,58.0
Abruzzo,OTHER,Turchia,2016-02-01,8.0,27.0
Abruzzo,OTHER,Ungheria,2016-02-01,7.0,36.0
Abruzzo,OTHER,Venezuela,2016-02-01,1.0,4.0
Abruzzo,HOTELLIKE,Altri,2016-03-01,60.0,111.0
Abruzzo,HOTELLIKE,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",2016-03-01,77.0,170.0
Abruzzo,HOTELLIKE,Altri Paesi dell'Asia,2016-03-01,140.0,276.0
Abruzzo,HOTELLIKE,Altri Paesi dell'Oceania,2016-03-01,5.0,10.0
Abruzzo,HOTELLIKE,Altri paesi africani,2016-03-01,23.0,89.0
Abruzzo,HOTELLIKE,Altri paesi europei,2016-03-01,136.0,296.0
Abruzzo,HOTELLIKE,Argentina,2016-03-01,65.0,128.0
Abruzzo,HOTELLIKE,Australia,2016-03-01,38.0,85.0
Abruzzo,HOTELLIKE,Austria,2016-03-01,188.0,468.0
Abruzzo,HOTELLIKE,Belgio,2016-03-01,188.0,510.0
Abruzzo,HOTELLIKE,Brasile,2016-03-01,72.0,150.0
Abruzzo,HOTELLIKE,Bulgaria,2016-03-01,26.0,68.0
Abruzzo,HOTELLIKE,Canada,2016-03-01,66.0,145.0
Abruzzo,HOTELLIKE,"Ceca, Repubblica",2016-03-01,117.0,506.0
Abruzzo,HOTELLIKE,Cina,2016-03-01,360.0,495.0
Abruzzo,HOTELLIKE,Cipro,2016-03-01,4.0,9.0
Abruzzo,HOTELLIKE,Corea del sud,2016-03-01,108.0,169.0
Abruzzo,HOTELLIKE,Croazia,2016-03-01,34.0,72.0
Abruzzo,HOTELLIKE,Danimarca,2016-03-01,48.0,163.0
Abruzzo,HOTELLIKE,Egitto,2016-03-01,10.0,31.0
Abruzzo,HOTELLIKE,Estonia,2016-03-01,8.0,21.0
Abruzzo,HOTELLIKE,Finlandia,2016-03-01,26.0,75.0
Abruzzo,HOTELLIKE,Francia,2016-03-01,372.0,774.0
Abruzzo,HOTELLIKE,Germania,2016-03-01,1181.0,4261.0
Abruzzo,HOTELLIKE,Giappone,2016-03-01,174.0,322.0
Abruzzo,HOTELLIKE,Grecia,2016-03-01,41.0,93.0
Abruzzo,HOTELLIKE,India,2016-03-01,35.0,83.0
Abruzzo,HOTELLIKE,Irlanda,2016-03-01,38.0,109.0
Abruzzo,HOTELLIKE,Islanda,2016-03-01,2.0,7.0
Abruzzo,HOTELLIKE,Israele,2016-03-01,49.0,137.0
Abruzzo,HOTELLIKE,Italia,2016-03-01,7117.0,14568.0
Abruzzo,HOTELLIKE,Lettonia,2016-03-01,10.0,35.0
Abruzzo,HOTELLIKE,Lituania,2016-03-01,17.0,47.0
Abruzzo,HOTELLIKE,Lussemburgo,2016-03-01,8.0,24.0
Abruzzo,HOTELLIKE,Malta,2016-03-01,17.0,40.0
Abruzzo,HOTELLIKE,Messico,2016-03-01,40.0,75.0
Abruzzo,HOTELLIKE,Norvegia,2016-03-01,28.0,73.0
Abruzzo,HOTELLIKE,Nuova Zelanda,2016-03-01,5.0,12.0
Abruzzo,HOTELLIKE,Paesi Bassi,2016-03-01,93.0,311.0
Abruzzo,HOTELLIKE,"Paesi dell'Africa mediterranea (Libia, Tunisia, Algeria, Marocco)",2016-03-01,28.0,70.0
Abruzzo,HOTELLIKE,Paesi esteri,2016-03-01,6022.0,15977.0
Abruzzo,HOTELLIKE,Polonia,2016-03-01,118.0,491.0
Abruzzo,HOTELLIKE,Portogallo,2016-03-01,43.0,92.0
Abruzzo,HOTELLIKE,Regno unito,2016-03-01,380.0,1137.0
Abruzzo,HOTELLIKE,Romania,2016-03-01,84.0,225.0
Abruzzo,HOTELLIKE,Russia,2016-03-01,116.0,319.0
Abruzzo,HOTELLIKE,Slovacchia,2016-03-01,18.0,60.0
Abruzzo,HOTELLIKE,Slovenia,2016-03-01,26.0,58.0
Abruzzo,HOTELLIKE,Spagna,2016-03-01,328.0,674.0
Abruzzo,HOTELLIKE,Stati Uniti,2016-03-01,492.0,1108.0
Abruzzo,HOTELLIKE,Sud Africa,2016-03-01,12.0,32.0
Abruzzo,HOTELLIKE,Svezia,2016-03-01,80.0,334.0
Abruzzo,HOTELLIKE,Turchia,2016-03-01,54.0,112.0
Abruzzo,HOTELLIKE,Ungheria,2016-03-01,46.0,119.0
Abruzzo,HOTELLIKE,Venezuela,2016-03-01,6.0,14.0
Abruzzo,OTHER,Altri,2016-03-01,4.0,11.0
Abruzzo,OTHER,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",2016-03-01,6.0,25.0
Abruzzo,OTHER,Altri Paesi dell'Asia,2016-03-01,13.0,58.0
Abruzzo,OTHER,Altri Paesi dell'Oceania,2016-03-01,1.0,2.0
Abruzzo,OTHER,Altri paesi africani,2016-03-01,3.0,43.0
Abruzzo,OTHER,Altri paesi europei,2016-03-01,15.0,71.0
Abruzzo,OTHER,Argentina,2016-03-01,15.0,38.0
Abruzzo,OTHER,Australia,2016-03-01,10.0,26.0
Abruzzo,OTHER,Austria,2016-03-01,40.0,123.0
Abruzzo,OTHER,Belgio,2016-03-01,23.0,70.0
Abruzzo,OTHER,Brasile,2016-03-01,13.0,38.0
Abruzzo,OTHER,Bulgaria,2016-03-01,5.0,16.0
Abruzzo,OTHER,Canada,2016-03-01,13.0,34.0
Abruzzo,OTHER,"Ceca, Repubblica",2016-03-01,38.0,213.0
Abruzzo,OTHER,Cina,2016-03-01,25.0,78.0
Abruzzo,OTHER,Cipro,2016-03-01,1.0,2.0
Abruzzo,OTHER,Corea del sud,2016-03-01,10.0,21.0
Abruzzo,OTHER,Croazia,2016-03-01,5.0,16.0
Abruzzo,OTHER,Danimarca,2016-03-01,12.0,51.0
Abruzzo,OTHER,Egitto,2016-03-01,2.0,5.0
Abruzzo,OTHER,Estonia,2016-03-01,3.0,7.0
Abruzzo,OTHER,Finlandia,2016-03-01,5.0,16.0
Abruzzo,OTHER,Francia,2016-03-01,68.0,180.0
Abruzzo,OTHER,Germania,2016-03-01,343.0,1382.0
Abruzzo,OTHER,Giappone,2016-03-01,10.0,25.0
Abruzzo,OTHER,Grecia,2016-03-01,6.0,18.0
Abruzzo,OTHER,India,2016-03-01,7.0,21.0
Abruzzo,OTHER,Irlanda,2016-03-01,8.0,25.0
Abruzzo,OTHER,Islanda,2016-03-01,1.0,2.0
Abruzzo,OTHER,Israele,2016-03-01,6.0,20.0
Abruzzo,OTHER,Italia,2016-03-01,1466.0,4438.0
Abruzzo,OTHER,Lettonia,2016-03-01,3.0,11.0
Abruzzo,OTHER,Lituania,2016-03-01,4.0,13.0
Abruzzo,OTHER,Lussemburgo,2016-03-01,2.0,5.0
Abruzzo,OTHER,Malta,2016-03-01,4.0,9.0
Abruzzo,OTHER,Messico,2016-03-01,7.0,16.0
Abruzzo,OTHER,Norvegia,2016-03-01,6.0,18.0
Abruzzo,OTHER,Nuova Zelanda,2016-03-01,2.0,5.0
Abruzzo,OTHER,Paesi Bassi,2016-03-01,21.0,92.0
Abruzzo,OTHER,"Paesi dell'Africa mediterranea (Libia, Tunisia, Algeria, Marocco)",2016-03-01,4.0,20.0
Abruzzo,OTHER,Paesi esteri,2016-03-01,1105.0,3958.0
Abruzzo,OTHER,Polonia,2016-03-01,29.0,144.0
Abruzzo,OTHER,Portogallo,2016-03-01,7.0,17.0
Abruzzo,OTHER,Regno unito,2016-03-01,58.0,169.0
Abruzzo,OTHER,Romania,2016-03-01,13.0,75.0
Abruzzo,OTHER,Russia,2016-03-01,20.0,60.0
Abruzzo,OTHER,Slovacchia,2016-03-01,6.0,28.0
Abruzzo,OTHER,Slovenia,2016-03-01,7.0,23.0
Abruzzo,OTHER,Spagna,2016-03-01,53.0,148.0
Abruzzo,OTHER,Stati Uniti,2016-03-01,78.0,210.0
Abruzzo,OTHER,Sud Africa,2016-03-01,3.0,7.0
Abruzzo,OTHER,Svezia,2016-03-01,13.0,50.0
Abruzzo,OTHER,Turchia,2016-03-01,7.0,20.0
Abruzzo,OTHER,Ungheria,2016-03-01,11.0,34.0
Abruzzo,OTHER,Venezuela,2016-03-01,1.0,4.0
Abruzzo,HOTELLIKE,Altri,2016-04-01,86.0,170.0
Abruzzo,HOTELLIKE,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",2016-04-01,82.0,213.0
Abruzzo,HOTELLIKE,Altri Paesi dell'Asia,2016-04-01,220.0,412.0
Abruzzo,HOTELLIKE,Altri Paesi dell'Oceania,2016-04-01,10.0,22.0
Abruzzo,HOTELLIKE,Altri paesi africani,2016-04-01,32.0,121.0
Abruzzo,HOTELLIKE,Altri paesi europei,2016-04-01,213.0,451.0
Abruzzo,HOTELLIKE,Argentina,2016-04-01,115.0,232.0
Abruzzo,HOTELLIKE,Australia,2016-04-01,107.0,242.0
Abruzzo,HOTELLIKE,Austria,2016-04-01,314.0,787.0
Abruzzo,HOTELLIKE,Belgio,2016-04-01,167.0,471.0
Abruzzo,HOTELLIKE,Brasile,2016-04-01,128.0,283.0
Abruzzo,HOTELLIKE,Bulgaria,2016-04-01,55.0,110.0
Abruzzo,HOTELLIKE,Canada,2016-04-01,93.0,242.0
Abruzzo,HOTELLIKE,"Ceca, Repubblica",2016-04-01,45.0,123.0
Abruzzo,HOTELLIKE,Cina,2016-04-01,569.0,848.0
Abruzzo,HOTELLIKE,Cipro,2016-04-01,4.0,10.0
Abruzzo,HOTELLIKE,Corea del sud,2016-04-01,178.0,289.0
Abruzzo,HOTELLIKE,Croazia,2016-04-01,51.0,93.0
Abruzzo,HOTELLIKE,Danimarca,2016-04-01,65.0,181.0
Abruzzo,HOTELLIKE,Egitto,2016-04-01,16.0,49.0
Abruzzo,HOTELLIKE,Estonia,2016-04-01,10.0,21.0
Abruzzo,HOTELLIKE,Finlandia,2016-04-01,45.0,126.0
Abruzzo,HOTELLIKE,Francia,2016-04-01,857.0,1918.0
Abruzzo,HOTELLIKE,Germania,2016-04-01,1281.0,4273.0
Abruzzo,HOTELLIKE,Giappone,2016-04-01,154.0,289.0
Abruzzo,HOTELLIKE,Grecia,2016-04-01,65.0,136.0
Abruzzo,HOTELLIKE,India,2016-04-01,79.0,164.0
Abruzzo,HOTELLIKE,Irlanda,2016-04-01,48.0,133.0
Abruzzo,HOTELLIKE,Islanda,2016-04-01,5.0,15.0
Abruzzo,HOTELLIKE,Israele,2016-04-01,98.0,254.0
Abruzzo,HOTELLIKE,Italia,2016-04-01,9425.0,17901.0
Abruzzo,HOTELLIKE,Lettonia,2016-04-01,9.0,20.0
Abruzzo,HOTELLIKE,Lituania,2016-04-01,20.0,43.0
Abruzzo,HOTELLIKE,Lussemburgo,2016-04-01,11.0,33.0
Abruzzo,HOTELLIKE,Malta,2016-04-01,14.0,35.0
Abruzzo,HOTELLIKE,Messico,2016-04-01,36.0,74.0
Abruzzo,HOTELLIKE,Norvegia,2016-04-01,48.0,121.0
Abruzzo,HOTELLIKE,Nuova Zelanda,2016-04-01,17.0,35.0
Abruzzo,HOTELLIKE,Paesi Bassi,2016-04-01,185.0,426.0
Abruzzo,HOTELLIKE,"Paesi dell'Africa mediterranea (Libia, Tunisia, Algeria, Marocco)",2016-04-01,35.0,97.0
Abruzzo,HOTELLIKE,Paesi esteri,2016-04-01,8520.0,20823.0
Abruzzo,HOTELLIKE,Polonia,2016-04-01,200.0,435.0
Abruzzo,HOTELLIKE,Portogallo,2016-04-01,50.0,113.0
Abruzzo,HOTELLIKE,Regno unito,2016-04-01,560.0,1617.0
Abruzzo,HOTELLIKE,Romania,2016-04-01,116.0,295.0
Abruzzo,HOTELLIKE,Russia,2016-04-01,168.0,406.0
Abruzzo,HOTELLIKE,Slovacchia,2016-04-01,18.0,43.0
Abruzzo,HOTELLIKE,Slovenia,2016-04-01,57.0,102.0
Abruzzo,HOTELLIKE,Spagna,2016-04-01,278.0,618.0
Abruzzo,HOTELLIKE,Stati Uniti,2016-04-01,751.0,1711.0
Abruzzo,HOTELLIKE,Sud Africa,2016-04-01,12.0,36.0
Abruzzo,HOTELLIKE,Svezia,2016-04-01,99.0,254.0
Abruzzo,HOTELLIKE,Turchia,2016-04-01,96.0,214.0
Abruzzo,HOTELLIKE,Ungheria,2016-04-01,51.0,109.0
Abruzzo,HOTELLIKE,Venezuela,2016-04-01,7.0,16.0
Abruzzo,OTHER,Altri,2016-04-01,6.0,17.0
Abruzzo,OTHER,"Altri Paesi del medio oriente (Arabia Saudita, Barhein, Emirati Arabi Uniti, Giordania, Irak, Iran, Kuwait, Oman, Quatar, Siria, Yemen)",2016-04-01,8.0,31.0
Abruzzo,OTHER,Altri Paesi dell'Asia,2016-04-01,25.0,83.0
Abruzzo,OTHER,Altri Paesi dell'Oceania,2016-04-01,1.0,4.0
Abruzzo,OTHER,Altri paesi africani,2016-04-01,5.0,57.0
Abruzzo,OTHER,Altri paesi europei,2016-04-01,23.0,102.0
Abruzzo,OTHER,Argentina,2016-04-01,24.0,62.0
Abruzzo,OTHER,Australia,2016-04-01,31.0,82.0
Abruzzo,OTHER,Austria,2016-04-01,57.0,179.0
Abruzzo,OTHER,Belgio,2016-04-01,36.0,118.0
Abruzzo,OTHER,Brasile,2016-04-01,23.0,65.0
Abruzzo,OTHER,Bulgaria,2016-04-01,9.0,26.0
Abruzzo,OTHER,Canada,2016-04-01,26.0,69.0
Abruzzo,OTHER,"Ceca, Repubblica",2016-04-01,16.0,57.0
Abruzzo,OTHER,Cina,2016-04-01,31.0,99.0
Abruzzo,OTHER,Cipro,2016-04-01,1.0,3.0
Abruzzo,OTHER,Corea del sud,2016-04-01,15.0,34.0
Abruzzo,OTHER,Croazia,2016-04-01,5.0,16.0
Abruzzo,OTHER,Danimarca,2016-04-01,19.0,71.0
Abruzzo,OTHER,Egitto,2016-04-01,2.0,9.0
Abruzzo,OTHER,Estonia,2016-04-01,3.0,7.0
Abruzzo,OTHER,Finlandia,2016-04-01,8.0,24.0
Abruzzo,OTHER,Francia,2016-04-01,247.0,695.0
Abruzzo,OTHER,Germania,2016-04-01,356.0,1380.0
Abruzzo,OTHER,Giappone,2016-04-01,10.0,25.0
Abruzzo,OTHER,Grecia,2016-04-01,9.0,26.0
Abruzzo,OTHER,India,2016-04-01,10.0,32.0
Abruzzo,OTHER,Irlanda,2016-04-01,13.0,42.0
Abruzzo,OTHER,Islanda,2016-04-01,1.0,1.0
Abruzzo,OTHER,Israele,2016-04-01,26.0,89.0
Abruzzo,OTHER,Italia,2016-04-01,2200.0,6385.0
Abruzzo,OTHER,Lettonia,2016-04-01,3.0,8.0
Abruzzo,OTHER,Lituania,2016-04-01,6.0,13.0
Abruzzo,OTHER,Lussemburgo,2016-04-01,2.0,7.0
Abruzzo,OTHER,Malta,2016-04-01,4.0,9.0
Abruzzo,OTHER,Messico,2016-04-01,7.0,22.0
Abruzzo,OTHER,Norvegia,2016-04-01,9.0,29.0
Abruzzo,OTHER,Nuova Zelanda,2016-04-01,6.0,15.0
Abruzzo,OTHER,Paesi Bassi,2016-04-01,162.0,560.0
Abruzzo,OTHER,"Paesi dell'Africa mediterranea (Libia, Tunisia, Algeria, Marocco)",2016-04-01,4.0,25.0
Abruzzo,OTHER,Paesi esteri,2016-04-01,1846.0,6067.0
Abruzzo,OTHER,Polonia,2016-04-01,50.0,163.0
