Region,Infrastructure,ResidenceCountry,Date,Arrivals,Attendance
Pescara,HOTELLIKE,Paesi esteri,2018-04-01,3583.0,8599.0
Pescara,OTHER,Italia,2018-04-01,1507.0,3465.0
Pescara,OTHER,Paesi esteri,2018-04-01,392.0,996.0
Teramo,HOTELLIKE,Italia,2018-04-01,19022.0,49143.0
Teramo,HOTELLIKE,Paesi esteri,2018-04-01,2163.0,7516.0
Teramo,OTHER,Italia,2018-04-01,5355.0,15178.0
Teramo,OTHER,Paesi esteri,2018-04-01,1020.0,5629.0
Abruzzo,HOTELLIKE,Italia,2018-05-01,70665.0,140304.0
Abruzzo,HOTELLIKE,Paesi esteri,2018-05-01,16083.0,46982.0
Abruzzo,OTHER,Italia,2018-05-01,13405.0,43759.0
Abruzzo,OTHER,Paesi esteri,2018-05-01,7158.0,33468.0
Chieti,HOTELLIKE,Italia,2018-05-01,14695.0,29017.0
Chieti,HOTELLIKE,Paesi esteri,2018-05-01,2922.0,5841.0
Chieti,OTHER,Italia,2018-05-01,2471.0,13834.0
Chieti,OTHER,Paesi esteri,2018-05-01,725.0,2079.0
L'Aquila,HOTELLIKE,Italia,2018-05-01,13609.0,22247.0
L'Aquila,HOTELLIKE,Paesi esteri,2018-05-01,2679.0,6195.0
L'Aquila,OTHER,Italia,2018-05-01,2744.0,6006.0
L'Aquila,OTHER,Paesi esteri,2018-05-01,960.0,1940.0
Pescara,HOTELLIKE,Italia,2018-05-01,26140.0,49655.0
Pescara,HOTELLIKE,Paesi esteri,2018-05-01,6049.0,15405.0
Pescara,OTHER,Italia,2018-05-01,1600.0,3591.0
Pescara,OTHER,Paesi esteri,2018-05-01,714.0,1812.0
Teramo,HOTELLIKE,Italia,2018-05-01,16221.0,39385.0
Teramo,HOTELLIKE,Paesi esteri,2018-05-01,4433.0,19541.0
Teramo,OTHER,Italia,2018-05-01,6590.0,20328.0
Teramo,OTHER,Paesi esteri,2018-05-01,4759.0,27637.0
Abruzzo,HOTELLIKE,Italia,2018-06-01,141856.0,448832.0
Abruzzo,HOTELLIKE,Paesi esteri,2018-06-01,19888.0,79296.0
Abruzzo,OTHER,Italia,2018-06-01,53062.0,273096.0
Abruzzo,OTHER,Paesi esteri,2018-06-01,9909.0,51385.0
Chieti,HOTELLIKE,Italia,2018-06-01,27575.0,64201.0
Chieti,HOTELLIKE,Paesi esteri,2018-06-01,3374.0,8829.0
Chieti,OTHER,Italia,2018-06-01,10330.0,50740.0
Chieti,OTHER,Paesi esteri,2018-06-01,1322.0,4339.0
L'Aquila,HOTELLIKE,Italia,2018-06-01,18069.0,40786.0
L'Aquila,HOTELLIKE,Paesi esteri,2018-06-01,2794.0,6818.0
L'Aquila,OTHER,Italia,2018-06-01,3875.0,7584.0
L'Aquila,OTHER,Paesi esteri,2018-06-01,1194.0,2522.0
Pescara,HOTELLIKE,Italia,2018-06-01,37318.0,104229.0
Pescara,HOTELLIKE,Paesi esteri,2018-06-01,6175.0,19220.0
Pescara,OTHER,Italia,2018-06-01,2544.0,4903.0
Pescara,OTHER,Paesi esteri,2018-06-01,902.0,2811.0
Teramo,HOTELLIKE,Italia,2018-06-01,58894.0,239616.0
Teramo,HOTELLIKE,Paesi esteri,2018-06-01,7545.0,44429.0
Teramo,OTHER,Italia,2018-06-01,36313.0,209869.0
Teramo,OTHER,Paesi esteri,2018-06-01,6491.0,41713.0
Abruzzo,HOTELLIKE,Italia,2018-07-01,162425.0,774202.0
Abruzzo,HOTELLIKE,Paesi esteri,2018-07-01,26261.0,125737.0
Abruzzo,OTHER,Italia,2018-07-01,66139.0,514620.0
Abruzzo,OTHER,Paesi esteri,2018-07-01,15496.0,109264.0
Chieti,HOTELLIKE,Italia,2018-07-01,29466.0,101441.0
Chieti,HOTELLIKE,Paesi esteri,2018-07-01,5112.0,16618.0
Chieti,OTHER,Italia,2018-07-01,12735.0,98732.0
Chieti,OTHER,Paesi esteri,2018-07-01,2524.0,11182.0
L'Aquila,HOTELLIKE,Italia,2018-07-01,28477.0,87879.0
L'Aquila,HOTELLIKE,Paesi esteri,2018-07-01,2579.0,6401.0
L'Aquila,OTHER,Italia,2018-07-01,7537.0,18491.0
L'Aquila,OTHER,Paesi esteri,2018-07-01,1471.0,3676.0
Pescara,HOTELLIKE,Italia,2018-07-01,35430.0,156555.0
Pescara,HOTELLIKE,Paesi esteri,2018-07-01,7534.0,28285.0
Pescara,OTHER,Italia,2018-07-01,3312.0,7394.0
Pescara,OTHER,Paesi esteri,2018-07-01,1428.0,5923.0
Teramo,HOTELLIKE,Italia,2018-07-01,69052.0,428327.0
Teramo,HOTELLIKE,Paesi esteri,2018-07-01,11036.0,74433.0
Teramo,OTHER,Italia,2018-07-01,42555.0,390003.0
Teramo,OTHER,Paesi esteri,2018-07-01,10073.0,88483.0
Abruzzo,HOTELLIKE,Italia,2018-08-01,193437.0,965821.0
Abruzzo,HOTELLIKE,Paesi esteri,2018-08-01,18729.0,83729.0
Abruzzo,OTHER,Italia,2018-08-01,85834.0,695856.0
Abruzzo,OTHER,Paesi esteri,2018-08-01,11271.0,85895.0
Chieti,HOTELLIKE,Italia,2018-08-01,34554.0,126429.0
Chieti,HOTELLIKE,Paesi esteri,2018-08-01,4104.0,15125.0
Chieti,OTHER,Italia,2018-08-01,16945.0,130587.0
Chieti,OTHER,Paesi esteri,2018-08-01,1779.0,8847.0
L'Aquila,HOTELLIKE,Italia,2018-08-01,36472.0,122372.0
L'Aquila,HOTELLIKE,Paesi esteri,2018-08-01,2566.0,6818.0
L'Aquila,OTHER,Italia,2018-08-01,14659.0,40191.0
L'Aquila,OTHER,Paesi esteri,2018-08-01,1294.0,3195.0
Pescara,HOTELLIKE,Italia,2018-08-01,38268.0,187332.0
Pescara,HOTELLIKE,Paesi esteri,2018-08-01,5657.0,20821.0
Pescara,OTHER,Italia,2018-08-01,5060.0,14024.0
Pescara,OTHER,Paesi esteri,2018-08-01,1111.0,5040.0
Teramo,HOTELLIKE,Italia,2018-08-01,84143.0,529688.0
Teramo,HOTELLIKE,Paesi esteri,2018-08-01,6402.0,40965.0
Teramo,OTHER,Italia,2018-08-01,49170.0,511054.0
Teramo,OTHER,Paesi esteri,2018-08-01,7087.0,68813.0
Abruzzo,HOTELLIKE,Italia,2018-09-01,88549.0,285468.0
Abruzzo,HOTELLIKE,Paesi esteri,2018-09-01,17919.0,66339.0
Abruzzo,OTHER,Italia,2018-09-01,19412.0,124438.0
Abruzzo,OTHER,Paesi esteri,2018-09-01,6529.0,38522.0
Chieti,HOTELLIKE,Italia,2018-09-01,19531.0,45645.0
Chieti,HOTELLIKE,Paesi esteri,2018-09-01,3535.0,8800.0
Chieti,OTHER,Italia,2018-09-01,3943.0,30132.0
Chieti,OTHER,Paesi esteri,2018-09-01,812.0,3075.0
L'Aquila,HOTELLIKE,Italia,2018-09-01,15336.0,30023.0
L'Aquila,HOTELLIKE,Paesi esteri,2018-09-01,2777.0,6398.0
L'Aquila,OTHER,Italia,2018-09-01,3340.0,6846.0
L'Aquila,OTHER,Paesi esteri,2018-09-01,973.0,2066.0
Pescara,HOTELLIKE,Italia,2018-09-01,26142.0,79885.0
Pescara,HOTELLIKE,Paesi esteri,2018-09-01,5920.0,17021.0
Pescara,OTHER,Italia,2018-09-01,1868.0,3948.0
Pescara,OTHER,Paesi esteri,2018-09-01,884.0,2624.0
Teramo,HOTELLIKE,Italia,2018-09-01,27540.0,129915.0
Teramo,HOTELLIKE,Paesi esteri,2018-09-01,5687.0,34120.0
Teramo,OTHER,Italia,2018-09-01,10261.0,83512.0
Teramo,OTHER,Paesi esteri,2018-09-01,3860.0,30757.0
Abruzzo,HOTELLIKE,Italia,2018-10-01,55027.0,108554.0
Abruzzo,HOTELLIKE,Paesi esteri,2018-10-01,10086.0,24623.0
Abruzzo,OTHER,Italia,2018-10-01,6482.0,22274.0
Abruzzo,OTHER,Paesi esteri,2018-10-01,2083.0,9274.0
Chieti,HOTELLIKE,Italia,2018-10-01,13437.0,27778.0
Chieti,HOTELLIKE,Paesi esteri,2018-10-01,2057.0,6127.0
Chieti,OTHER,Italia,2018-10-01,1758.0,12333.0
Chieti,OTHER,Paesi esteri,2018-10-01,366.0,1272.0
L'Aquila,HOTELLIKE,Italia,2018-10-01,9531.0,17077.0
L'Aquila,HOTELLIKE,Paesi esteri,2018-10-01,1789.0,3899.0
L'Aquila,OTHER,Italia,2018-10-01,2206.0,4122.0
L'Aquila,OTHER,Paesi esteri,2018-10-01,429.0,1137.0
Pescara,HOTELLIKE,Italia,2018-10-01,23207.0,41218.0
Pescara,HOTELLIKE,Paesi esteri,2018-10-01,4566.0,9510.0
Pescara,OTHER,Italia,2018-10-01,1279.0,3045.0
Pescara,OTHER,Paesi esteri,2018-10-01,510.0,1775.0
Teramo,HOTELLIKE,Italia,2018-10-01,8852.0,22481.0
Teramo,HOTELLIKE,Paesi esteri,2018-10-01,1674.0,5087.0
Teramo,OTHER,Italia,2018-10-01,1239.0,2774.0
Teramo,OTHER,Paesi esteri,2018-10-01,778.0,5090.0
Abruzzo,HOTELLIKE,Italia,2018-11-01,49643.0,95053.0
Abruzzo,HOTELLIKE,Paesi esteri,2018-11-01,5441.0,13900.0
Abruzzo,OTHER,Italia,2018-11-01,5440.0,20888.0
Abruzzo,OTHER,Paesi esteri,2018-11-01,561.0,2486.0
Chieti,HOTELLIKE,Italia,2018-11-01,10925.0,22320.0
Chieti,HOTELLIKE,Paesi esteri,2018-11-01,1231.0,2891.0
Chieti,OTHER,Italia,2018-11-01,1381.0,10773.0
Chieti,OTHER,Paesi esteri,2018-11-01,126.0,1010.0
L'Aquila,HOTELLIKE,Italia,2018-11-01,8954.0,14838.0
L'Aquila,HOTELLIKE,Paesi esteri,2018-11-01,997.0,2605.0
L'Aquila,OTHER,Italia,2018-11-01,1891.0,4082.0
L'Aquila,OTHER,Paesi esteri,2018-11-01,166.0,546.0
Pescara,HOTELLIKE,Italia,2018-11-01,21003.0,35889.0
Pescara,HOTELLIKE,Paesi esteri,2018-11-01,2207.0,4962.0
Pescara,OTHER,Italia,2018-11-01,1244.0,3428.0
Pescara,OTHER,Paesi esteri,2018-11-01,158.0,484.0
Teramo,HOTELLIKE,Italia,2018-11-01,8761.0,22006.0
Teramo,HOTELLIKE,Paesi esteri,2018-11-01,1006.0,3442.0
Teramo,OTHER,Italia,2018-11-01,924.0,2605.0
Teramo,OTHER,Paesi esteri,2018-11-01,111.0,446.0
Abruzzo,HOTELLIKE,Italia,2018-12-01,71650.0,142340.0
Abruzzo,HOTELLIKE,Paesi esteri,2018-12-01,4535.0,12260.0
Abruzzo,OTHER,Italia,2018-12-01,9266.0,27358.0
Abruzzo,OTHER,Paesi esteri,2018-12-01,547.0,1946.0
Chieti,HOTELLIKE,Italia,2018-12-01,10755.0,20172.0
Chieti,HOTELLIKE,Paesi esteri,2018-12-01,781.0,2187.0
Chieti,OTHER,Italia,2018-12-01,1800.0,9962.0
Chieti,OTHER,Paesi esteri,2018-12-01,156.0,780.0
L'Aquila,HOTELLIKE,Italia,2018-12-01,29775.0,63361.0
L'Aquila,HOTELLIKE,Paesi esteri,2018-12-01,1104.0,3124.0
L'Aquila,OTHER,Italia,2018-12-01,4458.0,9592.0
L'Aquila,OTHER,Paesi esteri,2018-12-01,163.0,586.0
Pescara,HOTELLIKE,Italia,2018-12-01,20438.0,32737.0
Pescara,HOTELLIKE,Paesi esteri,2018-12-01,1773.0,3938.0
Pescara,OTHER,Italia,2018-12-01,1591.0,4158.0
Pescara,OTHER,Paesi esteri,2018-12-01,154.0,339.0
Teramo,HOTELLIKE,Italia,2018-12-01,10682.0,26070.0
Teramo,HOTELLIKE,Paesi esteri,2018-12-01,877.0,3011.0
Teramo,OTHER,Italia,2018-12-01,1417.0,3646.0
Teramo,OTHER,Paesi esteri,2018-12-01,74.0,241.0
Abruzzo,HOTELLIKE,Italia,2019-01-01,75418.0,172063.0
Abruzzo,HOTELLIKE,Paesi esteri,2019-01-01,4092.0,10739.0
Abruzzo,OTHER,Italia,2019-01-01,7811.0,25131.0
Abruzzo,OTHER,Paesi esteri,2019-01-01,465.0,1393.0
Chieti,HOTELLIKE,Italia,2019-01-01,9928.0,21534.0
Chieti,HOTELLIKE,Paesi esteri,2019-01-01,743.0,1737.0
Chieti,OTHER,Italia,2019-01-01,1208.0,8418.0
Chieti,OTHER,Paesi esteri,2019-01-01,135.0,481.0
L'Aquila,HOTELLIKE,Italia,2019-01-01,41510.0,100926.0
L'Aquila,HOTELLIKE,Paesi esteri,2019-01-01,1114.0,2689.0
L'Aquila,OTHER,Italia,2019-01-01,4872.0,11328.0
L'Aquila,OTHER,Paesi esteri,2019-01-01,134.0,398.0
Pescara,HOTELLIKE,Italia,2019-01-01,17194.0,28071.0
Pescara,HOTELLIKE,Paesi esteri,2019-01-01,1568.0,3453.0
Pescara,OTHER,Italia,2019-01-01,1002.0,2949.0
Pescara,OTHER,Paesi esteri,2019-01-01,158.0,372.0
Teramo,HOTELLIKE,Italia,2019-01-01,6786.0,21532.0
Teramo,HOTELLIKE,Paesi esteri,2019-01-01,667.0,2860.0
Teramo,OTHER,Italia,2019-01-01,729.0,2436.0
Teramo,OTHER,Paesi esteri,2019-01-01,38.0,142.0
Abruzzo,HOTELLIKE,Italia,2019-02-01,79319.0,171864.0
Abruzzo,HOTELLIKE,Paesi esteri,2019-02-01,4455.0,12116.0
Abruzzo,OTHER,Italia,2019-02-01,8503.0,24967.0
Abruzzo,OTHER,Paesi esteri,2019-02-01,491.0,1398.0
Chieti,HOTELLIKE,Italia,2019-02-01,11066.0,23621.0
Chieti,HOTELLIKE,Paesi esteri,2019-02-01,899.0,2021.0
Chieti,OTHER,Italia,2019-02-01,1265.0,8020.0
Chieti,OTHER,Paesi esteri,2019-02-01,101.0,472.0
L'Aquila,HOTELLIKE,Italia,2019-02-01,44893.0,104434.0
L'Aquila,HOTELLIKE,Paesi esteri,2019-02-01,1250.0,3904.0
L'Aquila,OTHER,Italia,2019-02-01,5396.0,11434.0
L'Aquila,OTHER,Paesi esteri,2019-02-01,198.0,455.0
Pescara,HOTELLIKE,Italia,2019-02-01,15730.0,24466.0
Pescara,HOTELLIKE,Paesi esteri,2019-02-01,1542.0,3225.0
Pescara,OTHER,Italia,2019-02-01,1150.0,2942.0
Pescara,OTHER,Paesi esteri,2019-02-01,124.0,279.0
Teramo,HOTELLIKE,Italia,2019-02-01,7630.0,19343.0
Teramo,HOTELLIKE,Paesi esteri,2019-02-01,764.0,2966.0
Teramo,OTHER,Italia,2019-02-01,692.0,2571.0
Teramo,OTHER,Paesi esteri,2019-02-01,68.0,192.0
Abruzzo,HOTELLIKE,Italia,2019-03-01,72422.0,147981.0
Abruzzo,HOTELLIKE,Paesi esteri,2019-03-01,5763.0,15058.0
Abruzzo,OTHER,Italia,2019-03-01,8306.0,25925.0
Abruzzo,OTHER,Paesi esteri,2019-03-01,740.0,2333.0
Chieti,HOTELLIKE,Italia,2019-03-01,12231.0,24229.0
Chieti,HOTELLIKE,Paesi esteri,2019-03-01,1273.0,2659.0
Chieti,OTHER,Italia,2019-03-01,1555.0,9557.0
Chieti,OTHER,Paesi esteri,2019-03-01,188.0,680.0
L'Aquila,HOTELLIKE,Italia,2019-03-01,31611.0,73013.0
L'Aquila,HOTELLIKE,Paesi esteri,2019-03-01,1103.0,3483.0
L'Aquila,OTHER,Italia,2019-03-01,4087.0,9022.0
L'Aquila,OTHER,Paesi esteri,2019-03-01,246.0,824.0
Pescara,HOTELLIKE,Italia,2019-03-01,19195.0,29675.0
Pescara,HOTELLIKE,Paesi esteri,2019-03-01,2291.0,5046.0
Pescara,OTHER,Italia,2019-03-01,1419.0,3544.0
Pescara,OTHER,Paesi esteri,2019-03-01,210.0,469.0
Teramo,HOTELLIKE,Italia,2019-03-01,9385.0,21064.0
Teramo,HOTELLIKE,Paesi esteri,2019-03-01,1096.0,3870.0
Teramo,OTHER,Italia,2019-03-01,1245.0,3802.0
Teramo,OTHER,Paesi esteri,2019-03-01,96.0,360.0
Abruzzo,HOTELLIKE,Italia,2019-04-01,76685.0,145808.0
Abruzzo,HOTELLIKE,Paesi esteri,2019-04-01,8197.0,20235.0
Abruzzo,OTHER,Italia,2019-04-01,15450.0,42617.0
Abruzzo,OTHER,Paesi esteri,2019-04-01,2321.0,7831.0
Chieti,HOTELLIKE,Italia,2019-04-01,15955.0,29266.0
Chieti,HOTELLIKE,Paesi esteri,2019-04-01,1665.0,3132.0
Chieti,OTHER,Italia,2019-04-01,3582.0,12394.0
Chieti,OTHER,Paesi esteri,2019-04-01,405.0,1165.0
L'Aquila,HOTELLIKE,Italia,2019-04-01,16883.0,30709.0
L'Aquila,HOTELLIKE,Paesi esteri,2019-04-01,1375.0,3356.0
L'Aquila,OTHER,Italia,2019-04-01,3628.0,6733.0
L'Aquila,OTHER,Paesi esteri,2019-04-01,428.0,1041.0
Pescara,HOTELLIKE,Italia,2019-04-01,24262.0,40545.0
Pescara,HOTELLIKE,Paesi esteri,2019-04-01,3203.0,7133.0
Pescara,OTHER,Italia,2019-04-01,2085.0,4757.0
Pescara,OTHER,Paesi esteri,2019-04-01,544.0,1376.0
Teramo,HOTELLIKE,Italia,2019-04-01,19585.0,45288.0
Teramo,HOTELLIKE,Paesi esteri,2019-04-01,1954.0,6614.0
Teramo,OTHER,Italia,2019-04-01,6155.0,18733.0
Teramo,OTHER,Paesi esteri,2019-04-01,944.0,4249.0
Abruzzo,HOTELLIKE,Italia,2019-05-01,76878.0,136266.0
Abruzzo,HOTELLIKE,Paesi esteri,2019-05-01,14920.0,37994.0
Abruzzo,OTHER,Italia,2019-05-01,14547.0,50611.0
Abruzzo,OTHER,Paesi esteri,2019-05-01,5375.0,18986.0
Chieti,HOTELLIKE,Italia,2019-05-01,17569.0,31617.0
Chieti,HOTELLIKE,Paesi esteri,2019-05-01,3347.0,7042.0
Chieti,OTHER,Italia,2019-05-01,3000.0,12240.0
Chieti,OTHER,Paesi esteri,2019-05-01,861.0,2256.0
L'Aquila,HOTELLIKE,Italia,2019-05-01,16222.0,29589.0
L'Aquila,HOTELLIKE,Paesi esteri,2019-05-01,2292.0,5195.0
L'Aquila,OTHER,Italia,2019-05-01,2524.0,4634.0
L'Aquila,OTHER,Paesi esteri,2019-05-01,731.0,1840.0
Pescara,HOTELLIKE,Italia,2019-05-01,25483.0,38686.0
Pescara,HOTELLIKE,Paesi esteri,2019-05-01,5063.0,11182.0
Pescara,OTHER,Italia,2019-05-01,1668.0,3640.0
Pescara,OTHER,Paesi esteri,2019-05-01,733.0,1920.0
Teramo,HOTELLIKE,Italia,2019-05-01,17604.0,36374.0
Teramo,HOTELLIKE,Paesi esteri,2019-05-01,4218.0,14575.0
Teramo,OTHER,Italia,2019-05-01,7355.0,30097.0
Teramo,OTHER,Paesi esteri,2019-05-01,3050.0,12970.0
Abruzzo,HOTELLIKE,Italia,2019-06-01,131718.0,419811.0
Abruzzo,HOTELLIKE,Paesi esteri,2019-06-01,19594.0,79791.0
Abruzzo,OTHER,Italia,2019-06-01,51721.0,269924.0
Abruzzo,OTHER,Paesi esteri,2019-06-01,10634.0,58351.0
Chieti,HOTELLIKE,Italia,2019-06-01,22232.0,49527.0
Chieti,HOTELLIKE,Paesi esteri,2019-06-01,2843.0,7986.0
Chieti,OTHER,Italia,2019-06-01,9456.0,46777.0
Chieti,OTHER,Paesi esteri,2019-06-01,1484.0,5114.0
L'Aquila,HOTELLIKE,Italia,2019-06-01,21330.0,47694.0
L'Aquila,HOTELLIKE,Paesi esteri,2019-06-01,2872.0,6946.0
L'Aquila,OTHER,Italia,2019-06-01,4199.0,7752.0
L'Aquila,OTHER,Paesi esteri,2019-06-01,1111.0,2440.0
Pescara,HOTELLIKE,Italia,2019-06-01,28973.0,75405.0
Pescara,HOTELLIKE,Paesi esteri,2019-06-01,6237.0,18658.0
Pescara,OTHER,Italia,2019-06-01,2293.0,4781.0
Pescara,OTHER,Paesi esteri,2019-06-01,962.0,3083.0
Teramo,HOTELLIKE,Italia,2019-06-01,59183.0,247185.0
Teramo,HOTELLIKE,Paesi esteri,2019-06-01,7642.0,46201.0
Teramo,OTHER,Italia,2019-06-01,35773.0,210614.0
Teramo,OTHER,Paesi esteri,2019-06-01,7077.0,47714.0
Abruzzo,HOTELLIKE,Italia,2019-07-01,157700.0,751151.0
Abruzzo,HOTELLIKE,Paesi esteri,2019-07-01,24465.0,115177.0
Abruzzo,OTHER,Italia,2019-07-01,64018.0,534494.0
Abruzzo,OTHER,Paesi esteri,2019-07-01,13125.0,90039.0
Chieti,HOTELLIKE,Italia,2019-07-01,26952.0,82903.0
Chieti,HOTELLIKE,Paesi esteri,2019-07-01,4304.0,14668.0
Chieti,OTHER,Italia,2019-07-01,12599.0,96942.0
Chieti,OTHER,Paesi esteri,2019-07-01,2335.0,10123.0
L'Aquila,HOTELLIKE,Italia,2019-07-01,29344.0,93048.0
L'Aquila,HOTELLIKE,Paesi esteri,2019-07-01,2815.0,8886.0
L'Aquila,OTHER,Italia,2019-07-01,7214.0,18854.0
L'Aquila,OTHER,Paesi esteri,2019-07-01,1145.0,2652.0
Pescara,HOTELLIKE,Italia,2019-07-01,32890.0,134882.0
Pescara,HOTELLIKE,Paesi esteri,2019-07-01,7656.0,25420.0
Pescara,OTHER,Italia,2019-07-01,3319.0,7988.0
Pescara,OTHER,Paesi esteri,2019-07-01,1315.0,5186.0
Teramo,HOTELLIKE,Italia,2019-07-01,68514.0,440318.0
Teramo,HOTELLIKE,Paesi esteri,2019-07-01,9690.0,66203.0
Teramo,OTHER,Italia,2019-07-01,40886.0,410710.0
Teramo,OTHER,Paesi esteri,2019-07-01,8330.0,72078.0
Abruzzo,HOTELLIKE,Italia,2019-08-01,208372.0,976823.0
Abruzzo,HOTELLIKE,Paesi esteri,2019-08-01,18842.0,78727.0
Abruzzo,OTHER,Italia,2019-08-01,91790.0,678580.0
Abruzzo,OTHER,Paesi esteri,2019-08-01,11184.0,74784.0
Chieti,HOTELLIKE,Italia,2019-08-01,35246.0,113808.0
Chieti,HOTELLIKE,Paesi esteri,2019-08-01,3641.0,12673.0
Chieti,OTHER,Italia,2019-08-01,18949.0,137500.0
Chieti,OTHER,Paesi esteri,2019-08-01,2014.0,9242.0
L'Aquila,HOTELLIKE,Italia,2019-08-01,41632.0,136880.0
L'Aquila,HOTELLIKE,Paesi esteri,2019-08-01,2435.0,6709.0
L'Aquila,OTHER,Italia,2019-08-01,17970.0,48522.0
L'Aquila,OTHER,Paesi esteri,2019-08-01,1540.0,4152.0
Pescara,HOTELLIKE,Italia,2019-08-01,40989.0,179581.0
Pescara,HOTELLIKE,Paesi esteri,2019-08-01,6256.0,20456.0
Pescara,OTHER,Italia,2019-08-01,5838.0,16545.0
Pescara,OTHER,Paesi esteri,2019-08-01,1213.0,5279.0
Teramo,HOTELLIKE,Italia,2019-08-01,90505.0,546554.0
Teramo,HOTELLIKE,Paesi esteri,2019-08-01,6510.0,38889.0
Teramo,OTHER,Italia,2019-08-01,49033.0,476013.0
Teramo,OTHER,Paesi esteri,2019-08-01,6417.0,56111.0
Abruzzo,HOTELLIKE,Italia,2019-09-01,90659.0,286591.0
Abruzzo,HOTELLIKE,Paesi esteri,2019-09-01,18742.0,68577.0
Abruzzo,OTHER,Italia,2019-09-01,18140.0,121609.0
Abruzzo,OTHER,Paesi esteri,2019-09-01,6038.0,33621.0
Chieti,HOTELLIKE,Italia,2019-09-01,18070.0,39046.0
Chieti,HOTELLIKE,Paesi esteri,2019-09-01,3183.0,8845.0
Chieti,OTHER,Italia,2019-09-01,4151.0,25645.0
Chieti,OTHER,Paesi esteri,2019-09-01,1017.0,3377.0
L'Aquila,HOTELLIKE,Italia,2019-09-01,18489.0,38424.0
L'Aquila,HOTELLIKE,Paesi esteri,2019-09-01,2912.0,6379.0
L'Aquila,OTHER,Italia,2019-09-01,3430.0,6580.0
L'Aquila,OTHER,Paesi esteri,2019-09-01,956.0,2235.0
Pescara,HOTELLIKE,Italia,2019-09-01,27180.0,77362.0
Pescara,HOTELLIKE,Paesi esteri,2019-09-01,7295.0,20324.0
Pescara,OTHER,Italia,2019-09-01,2009.0,4700.0
Pescara,OTHER,Paesi esteri,2019-09-01,823.0,2701.0
Teramo,HOTELLIKE,Italia,2019-09-01,26920.0,131759.0
Teramo,HOTELLIKE,Paesi esteri,2019-09-01,5352.0,33029.0
Teramo,OTHER,Italia,2019-09-01,8550.0,84684.0
Teramo,OTHER,Paesi esteri,2019-09-01,3242.0,25308.0
Abruzzo,HOTELLIKE,Italia,2019-10-01,56636.0,104621.0
Abruzzo,HOTELLIKE,Paesi esteri,2019-10-01,10075.0,26290.0
Abruzzo,OTHER,Italia,2019-10-01,7452.0,18248.0
Abruzzo,OTHER,Paesi esteri,2019-10-01,2413.0,10195.0
Chieti,HOTELLIKE,Italia,2019-10-01,12851.0,21643.0
Chieti,HOTELLIKE,Paesi esteri,2019-10-01,2213.0,5116.0
Chieti,OTHER,Italia,2019-10-01,1840.0,4841.0
Chieti,OTHER,Paesi esteri,2019-10-01,421.0,1412.0
L'Aquila,HOTELLIKE,Italia,2019-10-01,12003.0,22067.0
L'Aquila,HOTELLIKE,Paesi esteri,2019-10-01,1993.0,4741.0
L'Aquila,OTHER,Italia,2019-10-01,2570.0,4590.0
L'Aquila,OTHER,Paesi esteri,2019-10-01,599.0,1478.0
Pescara,HOTELLIKE,Italia,2019-10-01,22670.0,40125.0
Pescara,HOTELLIKE,Paesi esteri,2019-10-01,3850.0,9302.0
Pescara,OTHER,Italia,2019-10-01,1563.0,3826.0
Pescara,OTHER,Paesi esteri,2019-10-01,514.0,1627.0
Teramo,HOTELLIKE,Italia,2019-10-01,9112.0,20786.0
Teramo,HOTELLIKE,Paesi esteri,2019-10-01,2019.0,7131.0
Teramo,OTHER,Italia,2019-10-01,1479.0,4991.0
Teramo,OTHER,Paesi esteri,2019-10-01,879.0,5678.0
Abruzzo,HOTELLIKE,Italia,2019-11-01,53497.0,107735.0
Abruzzo,HOTELLIKE,Paesi esteri,2019-11-01,5017.0,13253.0
Abruzzo,OTHER,Italia,2019-11-01,6718.0,16626.0
Abruzzo,OTHER,Paesi esteri,2019-11-01,629.0,2573.0
Chieti,HOTELLIKE,Italia,2019-11-01,10097.0,16559.0
Chieti,HOTELLIKE,Paesi esteri,2019-11-01,1141.0,2986.0
Chieti,OTHER,Italia,2019-11-01,1659.0,3933.0
Chieti,OTHER,Paesi esteri,2019-11-01,212.0,644.0
L'Aquila,HOTELLIKE,Italia,2019-11-01,12538.0,21941.0
L'Aquila,HOTELLIKE,Paesi esteri,2019-11-01,904.0,2373.0
L'Aquila,OTHER,Italia,2019-11-01,2745.0,5171.0
L'Aquila,OTHER,Paesi esteri,2019-11-01,189.0,480.0
Pescara,HOTELLIKE,Italia,2019-11-01,21410.0,45808.0
Pescara,HOTELLIKE,Paesi esteri,2019-11-01,2148.0,5051.0
Pescara,OTHER,Italia,2019-11-01,1377.0,3634.0
Pescara,OTHER,Paesi esteri,2019-11-01,150.0,555.0
Teramo,HOTELLIKE,Italia,2019-11-01,9452.0,23427.0
Teramo,HOTELLIKE,Paesi esteri,2019-11-01,824.0,2843.0
Teramo,OTHER,Italia,2019-11-01,937.0,3888.0
Teramo,OTHER,Paesi esteri,2019-11-01,78.0,894.0
Abruzzo,HOTELLIKE,Italia,2019-12-01,66889.0,131530.0
Abruzzo,HOTELLIKE,Paesi esteri,2019-12-01,4549.0,11659.0
Abruzzo,OTHER,Italia,2019-12-01,9814.0,22258.0
Abruzzo,OTHER,Paesi esteri,2019-12-01,577.0,2348.0
Chieti,HOTELLIKE,Italia,2019-12-01,10738.0,18196.0
